,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended by simulations for maintenance (before thr),Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size,number of memory types
299,1.012230634689331,60,3,1,250,250,1000,1,1,22,7006.239,31197.208,24190.969,0.0,31197.208,17147.927,32999.316,284.6886214824501,50147.243,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,23.838787878787883,1,0.7585628326324962,0.002,3,0.08942972518421584,3
305,0.6091370582580566,61,4,1,250,250,1000,1,1,13,7006.239,24730.718,17724.479,0.0,24730.718,14980.192,15203.481,233.69417234626124,30183.673,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,24.242818181818187,1,0.7585628326324962,0.002,3,-0.13368626880063447,3
304,0.8051815032958984,61,3,1,250,250,1000,1,1,17,7006.239,26757.817,19751.578,0.0,26757.817,15906.27,20651.677,272.7463238160889,36557.947,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,24.242818181818187,1,0.7585628326324962,0.002,3,-0.04824093442486279,3
308,0.6331429481506348,62,2,1,250,250,1000,1,1,14,7006.239,21897.157,14890.918,0.0,21897.157,14611.824,14956.097,231.69038324875052,29567.921,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,24.646848484848487,1,0.7585628326324962,0.002,3,-0.03153844453467852,3
306,0.7221634387969971,62,0,1,250,250,1000,1,1,15,7006.239,22395.363,15389.124,0.0,22395.363,14336.716,18044.689,288.7963208103413,32381.405,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,24.646848484848487,1,0.7585628326324962,0.002,3,-0.03433751499459059,3
307,0.7521700859069824,62,1,1,250,250,1000,1,1,16,7006.239,28085.682,21079.443,0.0,28085.682,16103.395,19966.003,265.6944437031515,36069.398,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,24.646848484848487,1,0.7585628326324962,0.002,3,0.08999316112502084,3
310,0.5961346626281738,62,4,1,250,250,1000,1,1,13,7006.239,24730.718,17724.479,0.0,24730.718,14980.192,15203.481,233.69417234626124,30183.673,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,24.646848484848487,1,0.7585628326324962,0.002,3,-0.13368626880063447,3
309,0.7951798439025879,62,3,1,250,250,1000,1,1,17,7006.239,26757.817,19751.578,0.0,26757.817,15906.27,20651.677,272.7463238160889,36557.947,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,24.646848484848487,1,0.7585628326324962,0.002,3,-0.04824093442486279,3
311,0.7061598300933838,63,0,1,250,250,1000,1,1,15,7006.239,22395.363,15389.124,0.0,22395.363,14336.716,18044.689,288.7963208103413,32381.405,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,25.05087878787879,1,0.7585628326324962,0.002,3,-0.03433751499459059,3
313,0.6011362075805664,63,2,1,250,250,1000,1,1,13,7006.239,19916.751,12910.512,0.0,19916.751,11665.292,20651.175,205.85000044107437,32316.467,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,25.05087878787879,1,0.7585628326324962,0.002,3,-0.08217649701641028,3
315,0.5881328582763672,63,4,1,250,250,1000,1,1,13,7006.239,24368.249,17362.01,0.0,24368.249,13593.428,21850.462,230.7379999756813,35443.89,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,25.05087878787879,1,0.7585628326324962,0.002,3,-0.14161879000797833,3
312,0.8771982192993164,63,1,1,250,250,1000,1,1,19,7006.239,31396.96,24390.721,0.0,31396.96,16768.498,24107.664,276.5924841399566,40876.162,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,25.05087878787879,1,0.7585628326324962,0.002,3,0.07386924300138878,3
316,0.71116042137146,64,0,1,250,250,1000,1,1,15,7006.239,22395.363,15389.124,0.0,22395.363,14336.716,18044.689,288.7963208103413,32381.405,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,25.454909090909094,1,0.7585628326324962,0.002,3,-0.03433751499459059,3
314,0.7881782054901123,63,3,1,250,250,1000,1,1,17,7006.239,26757.817,19751.578,0.0,26757.817,15906.27,20651.677,272.7463238160889,36557.947,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,25.05087878787879,1,0.7585628326324962,0.002,3,-0.04824093442486279,3
318,0.6001358032226562,64,2,1,250,250,1000,1,1,13,7006.239,19916.751,12910.512,0.0,19916.751,11665.292,20651.175,205.85000044107437,32316.467,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,25.454909090909094,1,0.7585628326324962,0.002,3,-0.08217649701641028,3
320,0.5751299858093262,64,4,1,250,250,1000,1,1,13,7006.239,24368.249,17362.01,0.0,24368.249,13593.428,21850.462,230.7379999756813,35443.89,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,25.454909090909094,1,0.7585628326324962,0.002,3,-0.14161879000797833,3
317,0.8361890316009521,64,1,1,250,250,1000,1,1,19,7006.239,31396.96,24390.721,0.0,31396.96,16768.498,24107.664,276.5924841399566,40876.162,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,25.454909090909094,1,0.7585628326324962,0.002,3,0.07386924300138878,3
319,0.789177417755127,64,3,1,250,250,1000,1,1,17,7006.239,26757.817,19751.578,0.0,26757.817,15906.27,20651.677,272.7463238160889,36557.947,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,25.454909090909094,1,0.7585628326324962,0.002,3,-0.04824093442486279,3
321,0.6971571445465088,65,0,1,250,250,1000,1,1,15,7006.239,21375.999,14369.76,0.0,21375.999,13708.843,18006.141,283.8281132583504,31714.984,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,25.858939393939398,1,0.7585628326324962,0.002,3,-0.037359613012475236,3
323,0.5761303901672363,65,2,1,250,250,1000,1,1,13,7006.239,19916.751,12910.512,0.0,19916.751,11665.292,20651.175,205.85000044107437,32316.467,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,25.858939393939398,1,0.7585628326324962,0.002,3,-0.08217649701641028,3
325,0.5651278495788574,65,4,1,250,250,1000,1,1,13,7006.239,24368.249,17362.01,0.0,24368.249,13593.428,21850.462,230.7379999756813,35443.89,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,25.858939393939398,1,0.7585628326324962,0.002,3,-0.14161879000797833,3
326,0.5531251430511475,66,0,1,250,250,1000,1,1,12,7006.239,22345.794,15339.555,0.0,22345.794,14528.317,14189.188,219.75620020708772,28717.505,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,26.2629696969697,1,0.7585628326324962,0.002,3,-0.048138889773300365,3
322,0.8621957302093506,65,1,1,250,250,1000,1,1,19,7006.239,30508.606,23502.367,0.0,30508.606,16195.697,24118.766,273.6323560290109,40314.463,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,25.858939393939398,1,0.7585628326324962,0.002,3,0.06876495144428989,3
328,0.5781307220458984,66,2,1,250,250,1000,1,1,13,7006.239,19512.211,12505.972,0.0,19512.211,11569.319,19174.358,165.86800026893616,30743.677,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,26.2629696969697,1,0.7585628326324962,0.002,3,-0.05186341158381049,3
324,0.8591935634613037,65,3,1,250,250,1000,1,1,19,7006.239,27773.987,20767.748,0.0,27773.987,16144.574,23941.695,278.7701650132708,40086.269,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,25.858939393939398,1,0.7585628326324962,0.002,3,-0.052363450105815675,3
327,0.8381893634796143,66,1,1,250,250,1000,1,1,19,7006.239,30708.097,23701.858,0.0,30708.097,16818.122,23808.9,209.60843162451462,40627.022,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,26.2629696969697,1,0.7585628326324962,0.002,3,0.09524421279718143,3
331,0.5821316242218018,67,0,1,250,250,1000,1,1,12,7006.239,22345.794,15339.555,0.0,22345.794,14528.317,14189.188,219.75620020708772,28717.505,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,26.667000000000005,1,0.7585628326324962,0.002,3,-0.048138889773300365,3
330,0.7861783504486084,66,4,1,250,250,1000,1,1,16,7006.239,26002.604,18996.365,0.0,26002.604,13885.097,26885.175,186.7564465051644,40770.272,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,26.2629696969697,1,0.7585628326324962,0.002,3,0.021392815496751014,3
329,0.8942022323608398,66,3,1,250,250,1000,1,1,18,7006.239,29559.226,22552.987,0.0,29559.226,14757.052,31833.349,188.61264638981245,46590.401,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,26.2629696969697,1,0.7585628326324962,0.002,3,-0.01815777509636084,3
333,0.696157693862915,67,2,1,250,250,1000,1,1,13,7006.239,19512.211,12505.972,0.0,19512.211,11569.319,19174.358,165.86800026893616,30743.677,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,26.667000000000005,1,0.7585628326324962,0.002,3,-0.05186341158381049,3
336,0.549124002456665,68,0,1,250,250,1000,1,1,12,7006.239,22345.794,15339.555,0.0,22345.794,14528.317,14189.188,219.75620020708772,28717.505,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,27.07103030303031,1,0.7585628326324962,0.002,3,-0.048138889773300365,3
332,0.8831994533538818,67,1,1,250,250,1000,1,1,19,7006.239,30708.097,23701.858,0.0,30708.097,16818.122,23808.9,209.60843162451462,40627.022,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,26.667000000000005,1,0.7585628326324962,0.002,3,0.09524421279718143,3
335,0.7581725120544434,67,4,1,250,250,1000,1,1,16,7006.239,26002.604,18996.365,0.0,26002.604,13885.097,26885.175,186.7564465051644,40770.272,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,26.667000000000005,1,0.7585628326324962,0.002,3,0.021392815496751014,3
334,0.8601944446563721,67,3,1,250,250,1000,1,1,18,7006.239,29559.226,22552.987,0.0,29559.226,14757.052,31833.349,188.61264638981245,46590.401,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,26.667000000000005,1,0.7585628326324962,0.002,3,-0.01815777509636084,3
338,0.6141400337219238,68,2,1,250,250,1000,1,1,13,7006.239,19512.211,12505.972,0.0,19512.211,11569.319,19174.358,165.86800026893616,30743.677,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,27.07103030303031,1,0.7585628326324962,0.002,3,-0.05186341158381049,3
341,0.5661280155181885,69,0,1,250,250,1000,1,1,12,7006.239,22345.794,15339.555,0.0,22345.794,14528.317,14189.188,219.75620020708772,28717.505,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,27.47506060606061,1,0.7585628326324962,0.002,3,-0.048138889773300365,3
337,0.9352118968963623,68,1,1,250,250,1000,1,1,19,7006.239,30708.097,23701.858,0.0,30708.097,16818.122,23808.9,209.60843162451462,40627.022,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,27.07103030303031,1,0.7585628326324962,0.002,3,0.09524421279718143,3
339,0.8591945171356201,68,3,1,250,250,1000,1,1,18,7006.239,29559.226,22552.987,0.0,29559.226,14757.052,31833.349,188.61264638981245,46590.401,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,27.07103030303031,1,0.7585628326324962,0.002,3,-0.01815777509636084,3
340,0.7641727924346924,68,4,1,250,250,1000,1,1,16,7006.239,26002.604,18996.365,0.0,26002.604,13885.097,26885.175,186.7564465051644,40770.272,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,27.07103030303031,1,0.7585628326324962,0.002,3,0.021392815496751014,3
343,0.6211404800415039,69,2,1,250,250,1000,1,1,13,7006.239,19512.211,12505.972,0.0,19512.211,11569.319,19174.358,165.86800026893616,30743.677,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,27.47506060606061,1,0.7585628326324962,0.002,3,-0.05186341158381049,3
346,0.610137939453125,70,0,1,250,250,1000,1,1,12,7006.239,21197.433,14191.194,0.0,21197.433,13965.282,14495.802,218.8080405038214,28461.084,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,27.879090909090912,1,0.7585628326324962,0.002,3,-0.0534095982039545,3
342,0.9242088794708252,69,1,1,250,250,1000,1,1,19,7006.239,30708.097,23701.858,0.0,30708.097,16818.122,23808.9,209.60843162451462,40627.022,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,27.47506060606061,1,0.7585628326324962,0.002,3,0.09524421279718143,3
345,0.8011815547943115,69,4,1,250,250,1000,1,1,16,7006.239,26002.604,18996.365,0.0,26002.604,13885.097,26885.175,186.7564465051644,40770.272,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,27.47506060606061,1,0.7585628326324962,0.002,3,0.021392815496751014,3
344,0.8771982192993164,69,3,1,250,250,1000,1,1,18,7006.239,29559.226,22552.987,0.0,29559.226,14757.052,31833.349,188.61264638981245,46590.401,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,27.47506060606061,1,0.7585628326324962,0.002,3,-0.01815777509636084,3
348,0.6251401901245117,70,2,1,250,250,1000,1,1,13,7006.239,19512.211,12505.972,0.0,19512.211,11569.319,19174.358,165.86800026893616,30743.677,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,27.879090909090912,1,0.7585628326324962,0.002,3,-0.05186341158381049,3
347,0.8601946830749512,70,1,1,250,250,1000,1,1,19,7006.239,30857.799,23851.56,0.0,30857.799,16837.945,24061.297,207.59660664422532,40899.242,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,27.879090909090912,1,0.7585628326324962,0.002,3,0.09530126309360805,3
350,0.7451684474945068,70,4,1,250,250,1000,1,1,16,7006.239,25717.458,18711.219,0.0,25717.458,13237.502,26778.886,186.6940893360543,40016.388,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,27.879090909090912,1,0.7585628326324962,0.002,3,0.023846149568970527,3
351,0.697157621383667,71,0,1,250,250,1000,1,1,15,7006.239,23191.582,16185.343,0.0,23191.582,13178.813,25230.512,173.8820000886917,38409.325,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,28.283121212121216,1,0.7585628326324962,0.002,3,-0.10627931549999076,3
349,0.8401899337768555,70,3,1,250,250,1000,1,1,18,7006.239,29593.431,22587.192,0.0,29593.431,14848.132,31910.16,189.60870999898626,46758.292,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,27.879090909090912,1,0.7585628326324962,0.002,3,-0.01821607352384844,3
353,0.5951333045959473,71,2,1,250,250,1000,1,1,13,7006.239,20042.363,13036.124,0.0,20042.363,12010.109,16400.915,148.7722251489976,28411.024,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,28.283121212121216,1,0.7585628326324962,0.002,3,-0.047745621797192134,3
355,0.547123908996582,71,4,1,250,250,1000,1,1,12,7006.239,21684.514,14678.275,0.0,21684.514,13139.924,16594.308,155.8522078577477,29734.232,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,28.283121212121216,1,0.7585628326324962,0.002,3,-0.1341847199645017,3
354,0.8351891040802002,71,3,1,250,250,1000,1,1,18,7006.239,28809.342,21803.103,0.0,28809.342,14962.36,28650.39,201.74468552175765,43612.75,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,28.283121212121216,1,0.7585628326324962,0.002,3,0.025629956448351848,3
352,0.9882235527038574,71,1,1,250,250,1000,1,1,21,7006.239,32523.651,25517.412,0.0,32523.651,17331.41,23159.51,165.43450292655737,40490.92,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,28.283121212121216,1,0.7585628326324962,0.002,3,0.13757230101859014,3
356,0.7041590213775635,72,0,1,250,250,1000,1,1,15,7006.239,23191.582,16185.343,0.0,23191.582,13178.813,25230.512,173.8820000886917,38409.325,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,28.68715151515152,1,0.7585628326324962,0.002,3,-0.10627931549999076,3
358,0.5991353988647461,72,2,1,250,250,1000,1,1,13,7006.239,20042.363,13036.124,0.0,20042.363,12010.109,16400.915,148.7722251489976,28411.024,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,28.68715151515152,1,0.7585628326324962,0.002,3,-0.047745621797192134,3
360,0.5431230068206787,72,4,1,250,250,1000,1,1,12,7006.239,21684.514,14678.275,0.0,21684.514,13139.924,16594.308,155.8522078577477,29734.232,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,28.68715151515152,1,0.7585628326324962,0.002,3,-0.1341847199645017,3
359,0.8361895084381104,72,3,1,250,250,1000,1,1,18,7006.239,28809.342,21803.103,0.0,28809.342,14962.36,28650.39,201.74468552175765,43612.75,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,28.68715151515152,1,0.7585628326324962,0.002,3,0.025629956448351848,3
361,0.7811765670776367,73,0,1,250,250,1000,1,1,17,7006.239,26303.246,19297.007,0.0,26303.246,14355.46,27680.253,174.83449361810858,42035.713,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,29.091181818181823,1,0.7585628326324962,0.002,3,-0.05322738827719312,3
362,0.7931792736053467,73,1,1,250,250,1000,1,1,17,7006.239,29419.974,22413.735,0.0,29419.974,15220.577,26138.402,162.40608416465224,41358.979,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,29.091181818181823,1,0.7585628326324962,0.002,3,0.083930693414688,3
357,0.9972255229949951,72,1,1,250,250,1000,1,1,21,7006.239,32523.651,25517.412,0.0,32523.651,17331.41,23159.51,165.43450292655737,40490.92,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,28.68715151515152,1,0.7585628326324962,0.002,3,0.13757230101859014,3
363,0.586132287979126,73,2,1,250,250,1000,1,1,13,7006.239,20042.363,13036.124,0.0,20042.363,12010.109,16400.915,145.83215249770382,28411.024,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,29.091181818181823,1,0.7585628326324962,0.002,3,-0.047745621797192134,3
365,0.5601270198822021,73,4,1,250,250,1000,1,1,12,7006.239,21684.514,14678.275,0.0,21684.514,13139.924,16594.308,155.8522078577477,29734.232,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,29.091181818181823,1,0.7585628326324962,0.002,3,-0.1341847199645017,3
364,0.8431911468505859,73,3,1,250,250,1000,1,1,18,7006.239,28809.342,21803.103,0.0,28809.342,14962.36,28650.39,201.74468552175765,43612.75,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,29.091181818181823,1,0.7585628326324962,0.002,3,0.025629956448351848,3
366,0.7731750011444092,74,0,1,250,250,1000,1,1,17,7006.239,26303.246,19297.007,0.0,26303.246,14355.46,27680.253,174.83449361810858,42035.713,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,29.495212121212127,1,0.7585628326324962,0.002,3,-0.05322738827719312,3
367,0.784177303314209,74,1,1,250,250,1000,1,1,17,7006.239,29419.974,22413.735,0.0,29419.974,15220.577,26138.402,162.40608416465224,41358.979,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,29.495212121212127,1,0.7585628326324962,0.002,3,0.083930693414688,3
368,0.5581264495849609,74,2,1,250,250,1000,1,1,13,7006.239,20042.363,13036.124,0.0,20042.363,12010.109,16400.915,145.83215249770382,28411.024,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,29.495212121212127,1,0.7585628326324962,0.002,3,-0.047745621797192134,3
370,0.5471231937408447,74,4,1,250,250,1000,1,1,12,7006.239,21684.514,14678.275,0.0,21684.514,13139.924,16594.308,155.8522078577477,29734.232,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,29.495212121212127,1,0.7585628326324962,0.002,3,-0.1341847199645017,3
373,0.6061372756958008,75,2,1,250,250,1000,1,1,13,7006.239,18853.79,11847.551,0.0,18853.79,11439.057,16482.415,142.88004053052427,27921.472,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,29.899242424242427,1,0.7585628326324962,0.002,3,-0.0550864210122401,3
371,0.7351667881011963,75,0,1,250,250,1000,1,1,16,7006.239,25812.586,18806.347,0.0,25812.586,14241.088,25180.729,172.82285695158131,39421.817,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,29.899242424242427,1,0.7585628326324962,0.002,3,-0.05273889945729326,3
369,0.8201854228973389,74,3,1,250,250,1000,1,1,18,7006.239,28809.342,21803.103,0.0,28809.342,14962.36,28650.39,201.74468552175765,43612.75,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,29.495212121212127,1,0.7585628326324962,0.002,3,0.025629956448351848,3
372,0.7661712169647217,75,1,1,250,250,1000,1,1,17,7006.239,29727.133,22720.894,0.0,29727.133,15142.993,24015.965,153.51750919295154,39158.958,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,29.899242424242427,1,0.7585628326324962,0.002,3,0.08480346086709456,3
375,0.5601284503936768,75,4,1,250,250,1000,1,1,12,7006.239,20361.249,13355.01,0.0,20361.249,12504.445,16592.641,154.90800029039383,29097.086,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,29.899242424242427,1,0.7585628326324962,0.002,3,-0.15018665424137265,3
378,0.561126708984375,76,2,1,250,250,1000,1,1,13,7006.239,20683.314,13677.075,0.0,20683.314,11469.855,16679.79,119.76012817259817,28149.645,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,30.30327272727273,1,0.7585628326324962,0.002,3,-0.06687672805082275,3
376,0.6821544170379639,76,0,1,250,250,1000,1,1,15,7006.239,24077.14,17070.901,0.0,24077.14,13012.521,24386.047,152.76450193422147,37398.568,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,30.30327272727273,1,0.7585628326324962,0.002,3,-0.14291161135816102,3
374,0.8531930446624756,75,3,1,250,250,1000,1,1,18,7006.239,28155.359,21149.12,0.0,28155.359,14786.735,29420.967,196.78082336790428,44207.702,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,29.899242424242427,1,0.7585628326324962,0.002,3,-0.0013335554393684305,3
380,0.5571262836456299,76,4,1,250,250,1000,1,1,12,7006.239,21802.064,14795.825,0.0,21802.064,12734.918,17714.704,161.80803208786773,30449.622,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,30.30327272727273,1,0.7585628326324962,0.002,3,-0.18062049105641853,3
