,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Simulated-Theoretical min difference for learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory
1297,1.774399757385254,433,0,0.1,344,200,1000,1,1,44,40388.207,84356.8,43968.593,6187.1,90543.9,84356.8,5804.7,340.46,6145.16,0.7958198270531065%,51.744%,51.744%,100.0%,0.0%,0.7929128503089204%,52.035%,52.035%,100.0%,0.0%,zeros,local-local,1,0.1
1287,6.751520395278931,429,2,0.1,341,200,1000,1,1,169,37834.194,353701.6,315867.406,9694.3,363395.9,353701.6,25693.8,1253.64,26947.44,0.7942001039405101%,51.906%,51.906%,100.0%,0.0%,0.8323232710959354%,48.094%,48.094%,100.0%,0.0%,zeros,local-local,1,0.1
1298,2.391538619995117,433,1,0.1,344,200,1000,1,1,57,40388.207,141929.2,101540.993,7766.6,149695.8,141929.2,8572.3,428.55,9000.85,0.8481454084484553%,46.512%,46.512%,100.0%,0.0%,0.8394244782158972%,47.384%,47.384%,100.0%,0.0%,zeros,local-local,1,0.1
1280,8.987024068832397,427,1,0.1,339,200,1000,1,1,223,36272.262,462012.0,425739.738,6405.1,468417.1,462012.0,33873.4,1630.33,35503.73,0.7940876462202876%,51.917%,51.917%,100.0%,0.0%,0.8088369087571607%,50.442%,50.442%,100.0%,0.0%,zeros,local-local,1,0.1
1300,1.676377296447754,434,0,0.1,345,200,1000,1,1,41,41301.981,94725.8,53423.819,6461.3,101187.1,94725.8,5900.4,314.58,6214.98,0.8350008179530054%,47.826%,47.826%,100.0%,0.0%,0.765435600561701%,54.783%,54.783%,100.0%,0.0%,zeros,local-local,1,0.1
1299,3.0566887855529785,433,2,0.1,344,200,1000,1,1,76,40388.207,150652.8,110264.593,6643.0,157295.8,150652.8,10710.7,570.27,11280.97,0.7900058735647344%,52.326%,52.326%,100.0%,0.0%,0.7812849433321762%,53.198%,53.198%,100.0%,0.0%,zeros,local-local,1,0.1
1301,2.6345925331115723,434,1,0.1,345,200,1000,1,1,64,41301.981,132140.0,90838.019,8455.4,140595.4,132140.0,9318.1,485.78,9803.88,0.8465950208515561%,46.667%,46.667%,100.0%,0.0%,0.8089138614312662%,50.435%,50.435%,100.0%,0.0%,zeros,local-local,1,0.1
1305,1.5893580913543701,435,2,0.1,346,200,1000,1,1,35,42249.864,57262.8,15012.936,7692.4,64955.2,57262.8,4287.8,270.59,4558.39,0.8017009938766042%,51.156%,51.156%,100.0%,0.0%,0.8017009938766042%,51.156%,51.156%,100.0%,0.0%,zeros,local-local,1,0.1
1308,1.4863348007202148,436,2,0.1,346,200,1000,1,1,35,42249.864,57262.8,15012.936,7692.4,64955.2,57262.8,4287.8,270.59,4558.39,0.8017009938766042%,51.156%,51.156%,100.0%,0.0%,0.8017009938766042%,51.156%,51.156%,100.0%,0.0%,zeros,local-local,1,0.1
1289,11.62561845779419,430,1,0.1,342,200,1000,1,1,288,38655.927,570437.6,531781.673,8942.7,579380.3,570437.6,42671.2,2120.61,44791.81,0.8541973600328426%,45.906%,45.906%,100.0%,0.0%,0.8425014536000941%,47.076%,47.076%,100.0%,0.0%,zeros,local-local,1,0.1
1285,14.823338031768799,429,0,0.1,341,200,1000,1,1,363,37834.194,744884.6,707050.406,7508.3,752392.9,744884.6,55669.9,2643.35,58313.25,0.8147279631780469%,49.853%,49.853%,100.0%,0.0%,0.8587162329727682%,45.455%,45.455%,100.0%,0.0%,zeros,local-local,1,0.1
1292,11.805660009384155,431,1,0.1,342,200,1000,1,1,288,38655.927,570437.6,531781.673,8942.7,579380.3,570437.6,42671.2,2120.61,44791.81,0.8541973600328426%,45.906%,45.906%,100.0%,0.0%,0.8425014536000941%,47.076%,47.076%,100.0%,0.0%,zeros,local-local,1,0.1
1310,3.504788637161255,437,1,0.1,347,200,1000,1,1,87,43233.787,201545.6,158311.813,8508.5,210054.1,201545.6,13370.5,646.27,14016.77,0.8204662984692315%,49.28%,49.28%,100.0%,0.0%,0.8319936759908453%,48.127%,48.127%,100.0%,0.0%,zeros,local-local,1,0.1
1302,10.365333557128906,434,2,0.1,345,200,1000,1,1,259,41301.981,594592.6,553290.619,7985.2,602577.8,594592.6,40818.8,1906.96,42725.76,0.837899368677643%,47.536%,47.536%,100.0%,0.0%,0.8610877744747445%,45.217%,45.217%,100.0%,0.0%,zeros,local-local,1,0.1
1313,1.7613966464996338,438,1,0.1,348,200,1000,1,1,42,44255.826,77046.2,32790.374,8623.9,85670.1,77046.2,5460.4,323.44,5783.84,0.8075145610814412%,50.575%,50.575%,100.0%,0.0%,0.8276295036101768%,48.563%,48.563%,100.0%,0.0%,zeros,local-local,1,0.1
1314,2.6816039085388184,438,2,0.1,348,200,1000,1,1,69,44255.826,134151.2,89895.374,7715.0,141866.2,134151.2,9113.5,519.63,9633.13,0.7356754806216711%,57.759%,57.759%,100.0%,0.0%,0.7873996185527056%,52.586%,52.586%,100.0%,0.0%,zeros,local-local,1,0.1
1312,6.194395065307617,438,0,0.1,348,200,1000,1,1,148,44255.826,361234.6,316978.774,8520.5,369755.1,361234.6,23386.0,1105.82,24491.82,0.7701582392423607%,54.31%,54.31%,100.0%,0.0%,0.8046409978630503%,50.862%,50.862%,100.0%,0.0%,zeros,local-local,1,0.1
1311,6.499463319778442,437,2,0.1,347,200,1000,1,1,154,43233.787,307973.4,264739.613,8678.7,316652.1,307973.4,22443.3,1153.12,23596.42,0.7685930996219692%,54.467%,54.467%,100.0%,0.0%,0.8319936759908453%,48.127%,48.127%,100.0%,0.0%,zeros,local-local,1,0.1
1315,3.1837167739868164,439,0,0.1,349,200,1000,1,1,74,45318.226,153382.8,108064.574,8404.2,161787.0,153382.8,10491.8,563.61,11055.41,0.8118290227617757%,50.143%,50.143%,100.0%,0.0%,0.8232903408133516%,48.997%,48.997%,100.0%,0.0%,zeros,local-local,1,0.1
1316,1.3613057136535645,439,1,0.1,349,200,1000,1,1,32,45318.226,46660.2,1341.974,6990.8,53651.0,46660.2,3624.5,246.7,3871.2,0.8290209998391397%,48.424%,48.424%,100.0%,0.0%,0.8175596817875637%,49.57%,49.57%,100.0%,0.0%,zeros,local-local,1,0.1
1317,2.3345260620117188,439,2,0.1,349,200,1000,1,1,54,45318.226,95712.6,50394.374,8660.9,104373.5,95712.6,7219.3,416.74,7636.04,0.7975023751973058%,51.576%,51.576%,100.0%,0.0%,0.8318863293520337%,48.138%,48.138%,100.0%,0.0%,zeros,local-local,1,0.1
1320,1.8834235668182373,440,2,0.1,350,200,1000,1,1,43,46423.405,80386.0,33962.595,7945.1,88331.1,80386.0,6023.6,328.19,6351.79,0.7989759732325086%,51.429%,51.429%,100.0%,0.0%,0.7646902589467943%,54.857%,54.857%,100.0%,0.0%,zeros,local-local,1,0.1
1303,17.75099802017212,435,0,0.1,346,200,1000,1,1,442,42249.864,992243.6,949993.736,8413.1,1000656.7,992243.6,70327.4,3228.84,73556.24,0.7872501268245811%,52.601%,52.601%,100.0%,0.0%,0.8306027279806505%,48.266%,48.266%,100.0%,0.0%,zeros,local-local,1,0.1
1323,1.812408208847046,441,2,0.1,350,200,1000,1,1,43,46423.405,80386.0,33962.595,7945.1,88331.1,80386.0,6023.6,328.19,6351.79,0.7989759732325086%,51.429%,51.429%,100.0%,0.0%,0.7646902589467943%,54.857%,54.857%,100.0%,0.0%,zeros,local-local,1,0.1
1306,18.020058631896973,436,0,0.1,346,200,1000,1,1,442,42249.864,992243.6,949993.736,8413.1,1000656.7,992243.6,70327.4,3228.84,73556.24,0.7872501268245811%,52.601%,52.601%,100.0%,0.0%,0.8306027279806505%,48.266%,48.266%,100.0%,0.0%,zeros,local-local,1,0.1
1318,7.298644065856934,440,0,0.1,350,200,1000,1,1,169,46423.405,376528.0,330104.595,8808.2,385336.2,376528.0,25938.0,1255.86,27193.86,0.8646902589467943%,44.857%,44.857%,100.0%,0.0%,0.79040454466108%,52.286%,52.286%,100.0%,0.0%,zeros,local-local,1,0.1
1324,2.2094976902008057,442,0,0.1,351,200,1000,1,1,51,47573.984,95535.0,47961.016,8102.9,103637.9,95535.0,6915.7,380.08,7295.78,0.8631192373757727%,45.014%,45.014%,100.0%,0.0%,0.7776491519056872%,53.561%,53.561%,100.0%,0.0%,zeros,local-local,1,0.1
1325,2.3355259895324707,442,1,0.1,351,200,1000,1,1,58,47573.984,109437.6,61863.616,7613.2,117050.8,109437.6,7966.2,441.52,8407.72,0.8346292088857442%,47.863%,47.863%,100.0%,0.0%,0.8118371860937214%,50.142%,50.142%,100.0%,0.0%,zeros,local-local,1,0.1
1321,6.952565908432007,441,0,0.1,350,200,1000,1,1,169,46423.405,376528.0,330104.595,8808.2,385336.2,376528.0,25938.0,1255.86,27193.86,0.8646902589467943%,44.857%,44.857%,100.0%,0.0%,0.79040454466108%,52.286%,52.286%,100.0%,0.0%,zeros,local-local,1,0.1
1319,9.997251272201538,440,1,0.1,350,200,1000,1,1,256,46423.405,599791.2,553367.795,6791.6,606582.8,599791.2,40256.7,1866.63,42123.33,0.8446902589467943%,46.857%,46.857%,100.0%,0.0%,0.8446902589467943%,46.857%,46.857%,100.0%,0.0%,zeros,local-local,1,0.1
1327,2.4615540504455566,443,0,0.1,352,200,1000,1,1,60,48772.8,127841.2,79068.4,7598.1,135439.3,127841.2,8686.7,459.32,9146.02,0.82178441479095%,49.148%,49.148%,100.0%,0.0%,0.7848525966091319%,52.841%,52.841%,100.0%,0.0%,zeros,local-local,1,0.1
1329,2.6575987339019775,443,2,0.1,352,200,1000,1,1,60,48772.8,98317.0,49544.2,7332.6,105649.6,98317.0,7689.0,456.66,8145.66,0.8303071420636773%,48.295%,48.295%,100.0%,0.0%,0.79053441479095%,52.273%,52.273%,100.0%,0.0%,zeros,local-local,1,0.1
1328,3.7468438148498535,443,1,0.1,352,200,1000,1,1,86,48772.8,183563.6,134790.8,8536.4,192100.0,183563.6,12797.4,646.94,13444.34,0.82178441479095%,49.148%,49.148%,100.0%,0.0%,0.7990571420636773%,51.42%,51.42%,100.0%,0.0%,zeros,local-local,1,0.1
1330,2.4145445823669434,444,0,0.1,353,200,1000,1,1,59,50022.931,88863.8,38840.869,7200.5,96064.3,88863.8,7262.2,449.19,7711.39,0.8118452569233219%,50.142%,50.142%,100.0%,0.0%,0.7636866166966929%,54.958%,54.958%,100.0%,0.0%,zeros,local-local,1,0.1
1322,10.948466062545776,441,1,0.1,350,200,1000,1,1,256,46423.405,599791.2,553367.795,6791.6,606582.8,599791.2,40256.7,1866.63,42123.33,0.8446902589467943%,46.857%,46.857%,100.0%,0.0%,0.8446902589467943%,46.857%,46.857%,100.0%,0.0%,zeros,local-local,1,0.1
1332,1.6683759689331055,444,2,0.1,353,200,1000,1,1,38,50022.931,66889.6,16866.669,7974.3,74863.9,66889.6,4749.8,292.72,5042.52,0.8458395912009422%,46.742%,46.742%,100.0%,0.0%,0.8260095628723304%,48.725%,48.725%,100.0%,0.0%,zeros,local-local,1,0.1
1333,2.4565529823303223,445,0,0.1,354,200,1000,1,1,62,51327.722,105678.2,54350.478,7619.7,113297.9,105678.2,8187.3,476.33,8663.63,0.7963125349758498%,51.695%,51.695%,100.0%,0.0%,0.7765385236764147%,53.672%,53.672%,100.0%,0.0%,zeros,local-local,1,0.1
1331,4.725063323974609,444,1,0.1,353,200,1000,1,1,115,50022.931,207507.8,157484.869,8620.7,216128.5,207507.8,15253.7,882.03,16135.73,0.8118452569233219%,50.142%,50.142%,100.0%,0.0%,0.8260095628723304%,48.725%,48.725%,100.0%,0.0%,zeros,local-local,1,0.1
1336,2.7846274375915527,446,0,0.1,354,200,1000,1,1,62,51327.722,105678.2,54350.478,7619.7,113297.9,105678.2,8187.3,476.33,8663.63,0.7963125349758498%,51.695%,51.695%,100.0%,0.0%,0.7765385236764147%,53.672%,53.672%,100.0%,0.0%,zeros,local-local,1,0.1
1304,30.539878606796265,435,1,0.1,346,200,1000,1,1,747,42249.864,1442315.0,1400065.136,7392.1,1449707.1,1442315.0,112076.8,5463.77,117540.57,0.8508339418534828%,46.243%,46.243%,100.0%,0.0%,0.8363830748014597%,47.688%,47.688%,100.0%,0.0%,zeros,local-local,1,0.1
1334,5.581257343292236,445,1,0.1,354,200,1000,1,1,133,51327.722,260385.0,209057.278,6770.6,267155.6,260385.0,18745.1,1001.19,19746.29,0.8076119700040983%,50.565%,50.565%,100.0%,0.0%,0.7737136649193526%,53.955%,53.955%,100.0%,0.0%,zeros,local-local,1,0.1
1307,30.287821054458618,436,1,0.1,346,200,1000,1,1,747,42249.864,1442315.0,1400065.136,7392.1,1449707.1,1442315.0,112076.8,5463.77,117540.57,0.8508339418534828%,46.243%,46.243%,100.0%,0.0%,0.8363830748014597%,47.688%,47.688%,100.0%,0.0%,zeros,local-local,1,0.1
1335,6.942563772201538,445,2,0.1,354,200,1000,1,1,166,51327.722,308507.2,257179.478,9095.5,317602.7,308507.2,23848.0,1232.26,25080.26,0.8499848513600305%,46.328%,46.328%,100.0%,0.0%,0.8217362637894091%,49.153%,49.153%,100.0%,0.0%,zeros,local-local,1,0.1
1337,5.715286731719971,446,1,0.1,354,200,1000,1,1,133,51327.722,260385.0,209057.278,6770.6,267155.6,260385.0,18745.1,1001.19,19746.29,0.8076119700040983%,50.565%,50.565%,100.0%,0.0%,0.7737136649193526%,53.955%,53.955%,100.0%,0.0%,zeros,local-local,1,0.1
1342,2.115476369857788,448,0,0.1,356,200,1000,1,1,46,54116.195,87270.8,33154.605,7399.6,94670.4,87270.8,6209.5,350.53,6560.03,0.8048347212260879%,50.843%,50.843%,100.0%,0.0%,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,zeros,local-local,1,0.1
1338,6.780527114868164,446,2,0.1,354,200,1000,1,1,166,51327.722,308507.2,257179.478,9095.5,317602.7,308507.2,23848.0,1232.26,25080.26,0.8499848513600305%,46.328%,46.328%,100.0%,0.0%,0.8217362637894091%,49.153%,49.153%,100.0%,0.0%,zeros,local-local,1,0.1
1343,2.152484893798828,448,1,0.1,356,200,1000,1,1,47,54116.195,101359.2,47243.005,7876.1,109235.3,101359.2,6758.4,360.18,7118.58,0.7795538223496834%,53.371%,53.371%,100.0%,0.0%,0.8357335976305823%,47.753%,47.753%,100.0%,0.0%,zeros,local-local,1,0.1
1339,6.505465030670166,447,0,0.1,355,200,1000,1,1,152,52690.819,296396.6,243705.781,7643.3,304039.9,296396.6,21904.3,1117.34,23021.64,0.7836842227294903%,52.958%,52.958%,100.0%,0.0%,0.8062194339970961%,50.704%,50.704%,100.0%,0.0%,zeros,local-local,1,0.1
1345,2.1324803829193115,449,0,0.1,357,200,1000,1,1,51,55608.195,106750.2,51142.005,7139.5,113889.7,106750.2,7384.3,386.63,7770.93,0.8146622477423123%,49.86%,49.86%,100.0%,0.0%,0.7978555250532366%,51.541%,51.541%,100.0%,0.0%,zeros,local-local,1,0.1
1326,17.18987202644348,442,2,0.1,351,200,1000,1,1,411,47573.984,788094.6,740520.616,7877.4,795972.0,788094.6,60651.8,2988.07,63639.87,0.8403272145837498%,47.293%,47.293%,100.0%,0.0%,0.7776491519056872%,53.561%,53.561%,100.0%,0.0%,zeros,local-local,1,0.1
1349,1.9114296436309814,450,1,0.1,358,200,1000,1,1,39,57171.578,75593.6,18422.022,8005.8,83599.4,75593.6,5083.1,301.0,5384.1,0.8104683914288373%,50.279%,50.279%,100.0%,0.0%,0.7965019109819099%,51.676%,51.676%,100.0%,0.0%,zeros,local-local,1,0.1
1340,8.238854885101318,447,1,0.1,355,200,1000,1,1,195,52690.819,229747.2,177056.381,8027.1,237774.3,229747.2,21017.7,1486.58,22504.28,0.7639659128703354%,54.93%,54.93%,100.0%,0.0%,0.8174870396308989%,49.577%,49.577%,100.0%,0.0%,zeros,local-local,1,0.1
1344,5.620265960693359,448,2,0.1,356,200,1000,1,1,130,54116.195,235347.2,181231.005,6902.9,242250.1,235347.2,16988.4,964.35,17952.75,0.7683178672935036%,54.494%,54.494%,100.0%,0.0%,0.802025732462043%,51.124%,51.124%,100.0%,0.0%,zeros,local-local,1,0.1
1352,1.663374423980713,451,1,0.1,358,200,1000,1,1,39,57171.578,75593.6,18422.022,8005.8,83599.4,75593.6,5083.1,301.0,5384.1,0.8104683914288373%,50.279%,50.279%,100.0%,0.0%,0.7965019109819099%,51.676%,51.676%,100.0%,0.0%,zeros,local-local,1,0.1
1350,3.039684534072876,450,2,0.1,358,200,1000,1,1,68,57171.578,116551.4,59379.822,8303.5,124854.9,116551.4,9144.3,516.01,9660.31,0.8076750953394518%,50.559%,50.559%,100.0%,0.0%,0.8356080562333066%,47.765%,47.765%,100.0%,0.0%,zeros,local-local,1,0.1
1353,2.8156332969665527,451,2,0.1,358,200,1000,1,1,68,57171.578,116551.4,59379.822,8303.5,124854.9,116551.4,9144.3,516.01,9660.31,0.8076750953394518%,50.559%,50.559%,100.0%,0.0%,0.8356080562333066%,47.765%,47.765%,100.0%,0.0%,zeros,local-local,1,0.1
1309,41.671385765075684,437,0,0.1,347,200,1000,1,1,False,43233.787,2510294.8,2467061.013,58112.8,2568407.6,2510294.8,171061.0,7219.48,178280.48,0.5434699048711535%,88.761%,89.062%,90.476%,86.709%,0.7890544131356859%,44.957%,42.775%,44.578%,45.304%,zeros,local-local,1,0.1
1346,9.547150373458862,449,1,0.1,357,200,1000,1,1,219,55608.195,464282.8,408674.605,7450.1,471732.9,464282.8,33227.7,1613.77,34841.47,0.8174633681904916%,49.58%,49.58%,100.0%,0.0%,0.8342700908795673%,47.899%,47.899%,100.0%,0.0%,zeros,local-local,1,0.1
1348,9.108051538467407,450,0,0.1,358,200,1000,1,1,207,57171.578,408472.0,351300.422,7552.8,416024.8,408472.0,30547.0,1513.18,32060.18,0.849574536680234%,46.369%,46.369%,100.0%,0.0%,0.8384013523226921%,47.486%,47.486%,100.0%,0.0%,zeros,local-local,1,0.1
1351,9.057039976119995,451,0,0.1,358,200,1000,1,1,207,57171.578,408472.0,351300.422,7552.8,416024.8,408472.0,30547.0,1513.18,32060.18,0.849574536680234%,46.369%,46.369%,100.0%,0.0%,0.8384013523226921%,47.486%,47.486%,100.0%,0.0%,zeros,local-local,1,0.1
1356,5.0821449756622314,452,2,0.1,359,200,1000,1,1,119,58811.567,247737.0,188925.433,9159.9,256896.9,247737.0,17730.9,879.8,18610.7,0.7923703226157158%,52.089%,52.089%,100.0%,0.0%,0.7867992919750473%,52.646%,52.646%,100.0%,0.0%,zeros,local-local,1,0.1
1361,1.075242519378662,454,1,0.1,361,200,1000,1,1,22,62344.928,36483.0,-25861.928,10022.6,46505.6,36483.0,2739.0,179.49,2918.49,0.8035663966594969%,50.97%,50.97%,100.0%,0.0%,0.8284971445819346%,48.476%,48.476%,100.0%,0.0%,zeros,local-local,1,0.1
1357,3.9458889961242676,453,0,0.1,360,200,1000,1,1,87,60533.905,178270.6,117736.695,7327.9,185598.5,178270.6,12749.0,649.37,13398.37,0.7715950208515561%,54.167%,54.167%,100.0%,0.0%,0.8021505764071116%,51.111%,51.111%,100.0%,0.0%,zeros,local-local,1,0.1
1363,2.2645106315612793,455,0,0.1,362,200,1000,1,1,47,64251.636,96325.0,32073.364,8544.6,104869.6,96325.0,6498.8,362.05,6860.85,0.8353611350320349%,47.79%,47.79%,100.0%,0.0%,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,zeros,local-local,1,0.1
1354,10.580382585525513,452,0,0.1,359,200,1000,1,1,240,58811.567,444611.0,385799.433,8213.2,452824.2,444611.0,34498.2,1750.1,36248.3,0.8564371749834038%,45.682%,45.682%,100.0%,0.0%,0.8731502669054094%,44.011%,44.011%,100.0%,0.0%,zeros,local-local,1,0.1
1364,2.052462339401245,455,1,0.1,362,200,1000,1,1,43,64251.636,84518.2,20266.564,8980.1,93498.3,84518.2,5963.1,328.46,6291.56,0.8353611350320349%,47.79%,47.79%,100.0%,0.0%,0.7994495328220902%,51.381%,51.381%,100.0%,0.0%,zeros,local-local,1,0.1
1358,6.90755558013916,453,1,0.1,360,200,1000,1,1,154,60533.905,345741.8,285207.895,7646.4,353388.2,345741.8,23964.6,1140.79,25105.39,0.8188172430737782%,49.444%,49.444%,100.0%,0.0%,0.7993727986293339%,51.389%,51.389%,100.0%,0.0%,zeros,local-local,1,0.1
1347,16.563730478286743,449,2,0.1,357,200,1000,1,1,366,55608.195,737426.0,681817.805,6668.2,744094.2,737426.0,54929.6,2675.09,57604.69,0.7642420796750854%,54.902%,54.902%,100.0%,0.0%,0.8062588863977745%,50.7%,50.7%,100.0%,0.0%,zeros,local-local,1,0.1
1362,5.070141077041626,454,2,0.1,361,200,1000,1,1,111,62344.928,266464.0,204119.072,7512.3,273976.3,266464.0,17462.5,826.53,18289.03,0.77032539942958%,54.294%,54.294%,100.0%,0.0%,0.8201868952744553%,49.307%,49.307%,100.0%,0.0%,zeros,local-local,1,0.1
1366,2.0814690589904785,456,0,0.1,362,200,1000,1,1,47,64251.636,96325.0,32073.364,8544.6,104869.6,96325.0,6498.8,362.05,6860.85,0.8353611350320349%,47.79%,47.79%,100.0%,0.0%,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,zeros,local-local,1,0.1
1367,1.9854471683502197,456,1,0.1,362,200,1000,1,1,43,64251.636,84518.2,20266.564,8980.1,93498.3,84518.2,5963.1,328.46,6291.56,0.8353611350320349%,47.79%,47.79%,100.0%,0.0%,0.7994495328220902%,51.381%,51.381%,100.0%,0.0%,zeros,local-local,1,0.1
1359,8.034809589385986,453,2,0.1,360,200,1000,1,1,179,60533.905,401992.2,341458.295,7744.0,409736.2,401992.2,27406.5,1327.63,28734.13,0.7771505764071116%,53.611%,53.611%,100.0%,0.0%,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,zeros,local-local,1,0.1
1365,2.8376381397247314,455,2,0.1,362,200,1000,1,1,61,64251.636,152059.0,87807.364,7839.4,159898.4,152059.0,8889.1,463.55,9352.65,0.777350085308278%,53.591%,53.591%,100.0%,0.0%,0.8022119637613166%,51.105%,51.105%,100.0%,0.0%,zeros,local-local,1,0.1
1368,2.5365712642669678,456,2,0.1,362,200,1000,1,1,61,64251.636,152059.0,87807.364,7839.4,159898.4,152059.0,8889.1,463.55,9352.65,0.777350085308278%,53.591%,53.591%,100.0%,0.0%,0.8022119637613166%,51.105%,51.105%,100.0%,0.0%,zeros,local-local,1,0.1
1369,2.5315699577331543,457,0,0.1,363,200,1000,1,1,56,66261.787,96176.6,29914.813,8156.9,104333.5,96176.6,7551.5,423.43,7974.93,0.831168023606377%,48.209%,48.209%,100.0%,0.0%,0.7926005304934294%,52.066%,52.066%,100.0%,0.0%,zeros,local-local,1,0.1
1370,3.398765802383423,457,1,0.1,363,200,1000,1,1,73,66261.787,148231.6,81969.813,8647.8,156879.4,148231.6,10554.5,548.08,11102.58,0.7953553514300684%,51.791%,51.791%,100.0%,0.0%,0.8173939189231814%,49.587%,49.587%,100.0%,0.0%,zeros,local-local,1,0.1
1371,3.06769061088562,457,2,0.1,363,200,1000,1,1,68,66261.787,138595.4,72333.613,7366.1,145961.5,138595.4,9797.7,513.3,10311.0,0.831168023606377%,48.209%,48.209%,100.0%,0.0%,0.8532065910994899%,46.006%,46.006%,100.0%,0.0%,zeros,local-local,1,0.1
1375,2.3075196743011475,459,0,0.1,365,200,1000,1,1,53,70627.882,91298.8,20670.918,7388.2,98687.0,91298.8,7063.1,407.03,7470.13,0.7817548382031543%,53.151%,53.151%,100.0%,0.0%,0.8146315505319214%,49.863%,49.863%,100.0%,0.0%,zeros,local-local,1,0.1
1379,1.777400016784668,460,1,0.1,366,200,1000,1,1,38,73004.166,76211.4,3207.234,9791.4,86002.8,76211.4,5102.9,299.63,5402.53,0.8515130536384413%,46.175%,46.175%,100.0%,0.0%,0.791403764020955%,52.186%,52.186%,100.0%,0.0%,zeros,local-local,1,0.1
1376,3.976896047592163,459,1,0.1,365,200,1000,1,1,91,70627.882,193529.2,122901.318,7520.2,201049.4,193529.2,13552.0,672.41,14224.41,0.8338096327237022%,47.945%,47.945%,100.0%,0.0%,0.8009329203949351%,51.233%,51.233%,100.0%,0.0%,zeros,local-local,1,0.1
1380,1.3953142166137695,460,2,0.1,366,200,1000,1,1,32,73004.166,62917.4,-10086.766,8059.7,70977.1,62917.4,4374.7,252.24,4626.94,0.832387370578332%,48.087%,48.087%,100.0%,0.0%,0.7777425618351627%,53.552%,53.552%,100.0%,0.0%,zeros,local-local,1,0.1
1382,1.5623526573181152,461,1,0.1,366,200,1000,1,1,38,73004.166,76211.4,3207.234,9791.4,86002.8,76211.4,5102.9,299.63,5402.53,0.8515130536384413%,46.175%,46.175%,100.0%,0.0%,0.791403764020955%,52.186%,52.186%,100.0%,0.0%,zeros,local-local,1,0.1
1383,1.4063169956207275,461,2,0.1,366,200,1000,1,1,32,73004.166,62917.4,-10086.766,8059.7,70977.1,62917.4,4374.7,252.24,4626.94,0.832387370578332%,48.087%,48.087%,100.0%,0.0%,0.7777425618351627%,53.552%,53.552%,100.0%,0.0%,zeros,local-local,1,0.1
1377,9.413119316101074,459,2,0.1,365,200,1000,1,1,213,70627.882,425763.2,355135.318,9082.8,434846.0,425763.2,31783.4,1565.61,33349.01,0.8338096327237022%,47.945%,47.945%,100.0%,0.0%,0.7981931943675379%,51.507%,51.507%,100.0%,0.0%,zeros,local-local,1,0.1
1378,10.545374155044556,460,0,0.1,366,200,1000,1,1,246,73004.166,511526.4,438522.234,8095.2,519621.6,511526.4,36732.3,1816.67,38548.97,0.7996004853324304%,51.366%,51.366%,100.0%,0.0%,0.8433163323269659%,46.995%,46.995%,100.0%,0.0%,zeros,local-local,1,0.1
1381,11.411569118499756,461,0,0.1,366,200,1000,1,1,246,73004.166,511526.4,438522.234,8095.2,519621.6,511526.4,36732.3,1816.67,38548.97,0.7996004853324304%,51.366%,51.366%,100.0%,0.0%,0.8433163323269659%,46.995%,46.995%,100.0%,0.0%,zeros,local-local,1,0.1
1386,5.040134429931641,462,2,0.1,367,200,1000,1,1,117,75524.888,284355.2,208830.312,9734.1,294089.3,284355.2,18453.6,870.7,19324.3,0.8091744940577322%,50.409%,50.409%,100.0%,0.0%,0.7955505158560974%,51.771%,51.771%,100.0%,0.0%,zeros,local-local,1,0.1
1355,31.27804470062256,452,1,0.1,359,200,1000,1,1,753,58811.567,1294779.4,1235967.833,8880.3,1303659.7,1294779.4,107862.7,5470.96,113333.66,0.7979413532563843%,51.532%,51.532%,100.0%,0.0%,0.7645151694123732%,54.875%,54.875%,100.0%,0.0%,zeros,local-local,1,0.1
1372,20.274566411972046,458,0,0.1,364,200,1000,1,1,455,68384.001,862174.4,793790.399,8050.2,870224.6,862174.4,64676.7,3360.18,68036.88,0.8352397094962447%,47.802%,47.802%,100.0%,0.0%,0.8022726765292117%,51.099%,51.099%,100.0%,0.0%,zeros,local-local,1,0.1
1388,1.7723991870880127,463,1,0.1,368,200,1000,1,1,41,78203.588,79978.0,1774.412,10334.3,90312.3,79978.0,5311.9,315.18,5627.08,0.7969573396921357%,51.63%,51.63%,100.0%,0.0%,0.8295660353443096%,48.37%,48.37%,100.0%,0.0%,zeros,local-local,1,0.1
