,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size
1597,0.21304798126220703,9,5,0.5,100,100,5000,1,1,14,1772.454,2774.0,1001.546,0.0,2774.0,315.0,213.8,528.8,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.26666666666666666
1599,0.20004487037658691,9,7,0.5,100,100,5000,1,1,13,1772.454,2613.0,840.546,0.0,2613.0,303.5,196.1,499.6,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.2
1602,0.18004083633422852,9,10,0.5,100,100,5000,1,1,11,1772.454,1989.0,216.546,0.0,1989.0,205.0,167.6,372.6,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,58.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.043478260869565216
1600,0.2270522117614746,9,8,0.5,100,100,5000,1,1,15,1772.454,2680.0,907.546,0.0,2680.0,288.0,223.2,511.2,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.08333333333333333
1601,0.23305082321166992,9,9,0.5,100,100,5000,1,1,15,1772.454,2283.0,510.546,0.0,2283.0,269.0,183.8,452.8,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,38.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.20666666666666667
1603,0.21304726600646973,9,11,0.5,100,100,5000,1,1,13,1772.454,2163.0,390.546,0.0,2163.0,206.5,189.9,396.4,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.011111111111111112
1605,0.16803765296936035,9,13,0.5,100,100,5000,1,1,10,1772.454,1958.0,185.546,0.0,1958.0,211.0,154.4,365.4,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.1935483870967742
1604,0.2270514965057373,9,12,0.5,100,100,5000,1,1,15,1772.454,2655.0,882.546,0.0,2655.0,286.0,172.7,458.7,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.13333333333333333
1607,0.22004961967468262,9,15,0.5,100,100,5000,1,1,15,1772.454,2716.0,943.546,0.0,2716.0,287.5,204.8,492.3,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.043333333333333335
1606,0.23505258560180664,9,14,0.5,100,100,5000,1,1,16,1772.454,2670.0,897.546,0.0,2670.0,282.0,251.8,533.8,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.09266409266409266
1608,0.2490551471710205,9,16,0.5,100,100,5000,1,1,17,1772.454,2648.0,875.546,0.0,2648.0,280.5,205.4,485.9,0.6931471805599453%,59.0%,0%,0.0%,100.0%,0.6931471805599453%,58.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.0033333333333333335
1614,0.12603020668029785,9,22,0.5,100,100,5000,1,1,7,1772.454,1739.0,-33.454,0.0,1739.0,211.5,108.3,319.8,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.02185792349726776
1611,0.19504380226135254,9,19,0.5,100,100,5000,1,1,12,1772.454,2064.0,291.546,0.0,2064.0,223.0,210.8,433.8,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.205
1609,0.2470564842224121,9,17,0.5,100,100,5000,1,1,17,1772.454,2598.0,825.546,0.0,2598.0,290.0,250.1,540.1,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.3487544483985765
1612,0.18604159355163574,9,20,0.5,100,100,5000,1,1,12,1772.454,2382.0,609.546,0.0,2382.0,230.0,213.5,443.5,0.6931471805599453%,36.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.205
1613,0.180039644241333,9,21,0.5,100,100,5000,1,1,11,1772.454,2159.0,386.546,0.0,2159.0,264.5,137.7,402.2,0.6931471805599453%,62.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.013333333333333334
1610,0.2980680465698242,9,18,0.5,100,100,5000,1,1,20,1772.454,2795.0,1022.546,0.0,2795.0,266.5,292.1,558.6,0.6931471805599453%,39.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.30711610486891383
1616,0.1870419979095459,9,24,0.5,100,100,5000,1,1,13,1772.454,2619.0,846.546,0.0,2619.0,303.5,203.0,506.5,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.059233449477351915
1615,0.19104385375976562,9,23,0.5,100,100,5000,1,1,12,1772.454,2415.0,642.546,0.0,2415.0,284.5,162.5,447.0,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.02666666666666667
1618,0.14803409576416016,9,26,0.5,100,100,5000,1,1,9,1772.454,1987.0,214.546,0.0,1987.0,249.0,109.3,358.3,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.0749063670411985
1621,0.14603304862976074,9,29,0.5,100,100,5000,1,1,9,1772.454,2100.0,327.546,0.0,2100.0,273.5,126.6,400.1,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.06333333333333334
1620,0.16303658485412598,9,28,0.5,100,100,5000,1,1,10,1772.454,1911.0,138.546,0.0,1911.0,200.0,141.7,341.7,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.0898876404494382
1622,0.17003846168518066,9,30,0.5,100,100,5000,1,1,10,1772.454,1998.0,225.546,0.0,1998.0,222.5,161.0,383.5,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,60.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.375
1617,0.22204971313476562,9,25,0.5,100,100,5000,1,1,15,1772.454,2109.0,336.546,0.0,2109.0,261.5,166.4,427.9,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.09219858156028368
1619,0.21504807472229004,9,27,0.5,100,100,5000,1,1,14,1772.454,2426.0,653.546,0.0,2426.0,237.5,241.9,479.4,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.03260869565217391
1623,0.18504071235656738,9,31,0.5,100,100,5000,1,1,12,1772.454,2040.0,267.546,0.0,2040.0,286.0,146.9,432.9,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.18666666666666668
1625,0.17503952980041504,9,33,0.5,100,100,5000,1,1,11,1772.454,1950.0,177.546,0.0,1950.0,219.5,167.2,386.7,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,43.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.08
1628,0.16203641891479492,9,36,0.5,100,100,5000,1,1,10,1772.454,2031.0,258.546,0.0,2031.0,211.0,167.4,378.4,0.6931471805599453%,62.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.6861702127659575
1624,0.23505306243896484,9,32,0.5,100,100,5000,1,1,15,1772.454,2697.0,924.546,0.0,2697.0,300.0,203.3,503.3,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.1388888888888889
1630,0.15203404426574707,9,38,0.5,100,100,5000,1,1,9,1772.454,1850.0,77.546,0.0,1850.0,202.5,131.5,334.0,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.26436781609195403
1627,0.2090449333190918,9,35,0.5,100,100,5000,1,1,13,1772.454,2585.0,812.546,0.0,2585.0,279.5,190.5,470.0,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.0948905109489051
1626,0.25305700302124023,9,34,0.5,100,100,5000,1,1,17,1772.454,3141.0,1368.546,0.0,3141.0,358.0,239.4,597.4,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.22994652406417113
1633,0.13503026962280273,9,41,0.5,100,100,5000,1,1,8,1772.454,1852.0,79.546,0.0,1852.0,238.0,106.5,344.5,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.12333333333333334
1631,0.23205184936523438,9,39,0.5,100,100,5000,1,1,16,1772.454,2889.0,1116.546,0.0,2889.0,306.0,242.2,548.2,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.09333333333333334
1629,0.27606201171875,9,37,0.5,100,100,5000,1,1,18,1772.454,2599.0,826.546,0.0,2599.0,261.0,213.3,474.3,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.06028368794326241
1634,0.1760399341583252,9,42,0.5,100,100,5000,1,1,11,1772.454,2262.0,489.546,0.0,2262.0,262.5,142.9,405.4,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.0033333333333333335
1635,0.1690378189086914,9,43,0.5,100,100,5000,1,1,10,1772.454,2112.0,339.546,0.0,2112.0,273.0,119.8,392.8,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.25666666666666665
1636,0.17303895950317383,9,44,0.5,100,100,5000,1,1,10,1772.454,1998.0,225.546,0.0,1998.0,213.5,160.6,374.1,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.335
1632,0.27906322479248047,9,40,0.5,100,100,5000,1,1,19,1772.454,2838.0,1065.546,0.0,2838.0,287.0,239.3,526.3,0.6931471805599453%,40.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.13138686131386862
1638,0.2610588073730469,9,46,0.5,100,100,5000,1,1,18,1772.454,3322.0,1549.546,0.0,3322.0,310.5,292.9,603.4,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.03832752613240418
1639,0.21104812622070312,9,47,0.5,100,100,5000,1,1,15,1772.454,2354.0,581.546,0.0,2354.0,241.5,274.3,515.8,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.255
1641,0.21404814720153809,9,49,0.5,100,100,5000,1,1,15,1772.454,2689.0,916.546,0.0,2689.0,285.5,202.4,487.9,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.07
1642,0.19904470443725586,9,50,0.5,100,100,5000,1,1,13,1772.454,2463.0,690.546,0.0,2463.0,295.0,194.5,489.5,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.17253521126760563
1644,0.19704437255859375,9,52,0.5,100,100,5000,1,1,13,1772.454,2666.0,893.546,0.0,2666.0,351.5,164.3,515.8,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.15789473684210525
1637,0.37108397483825684,9,45,0.5,100,100,5000,1,1,25,1772.454,3744.0,1971.546,0.0,3744.0,377.0,340.5,717.5,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,42.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.0825
1640,0.28606414794921875,9,48,0.5,100,100,5000,1,1,20,1772.454,3444.0,1671.546,0.0,3444.0,338.0,304.0,642.0,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.0
1645,0.19504332542419434,9,53,0.5,100,100,5000,1,1,13,1772.454,2494.0,721.546,0.0,2494.0,276.0,176.1,452.1,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.22
1643,0.261059045791626,9,51,0.5,100,100,5000,1,1,17,1772.454,2753.0,980.546,0.0,2753.0,287.0,238.5,525.5,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.022388059701492536
1646,0.2540576457977295,9,54,0.5,100,100,5000,1,1,18,1772.454,2907.0,1134.546,0.0,2907.0,282.5,245.2,527.7,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.0539568345323741
1647,0.2470555305480957,9,55,0.5,100,100,5000,1,1,18,1772.454,2831.0,1058.546,0.0,2831.0,314.5,286.4,600.9,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.04
1649,0.2070460319519043,9,57,0.5,100,100,5000,1,1,14,1772.454,2362.0,589.546,0.0,2362.0,266.0,180.3,446.3,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,41.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.11333333333333333
1648,0.25005555152893066,9,56,0.5,100,100,5000,1,1,17,1772.454,2848.0,1075.546,0.0,2848.0,285.0,236.7,521.7,0.6931471805599453%,41.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.05333333333333334
1653,0.2160487174987793,9,61,0.5,100,100,5000,1,1,15,1772.454,3027.0,1254.546,0.0,3027.0,310.0,252.3,562.3,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.01384083044982699
1652,0.28206324577331543,9,60,0.5,100,100,5000,1,1,19,1772.454,3436.0,1663.546,0.0,3436.0,370.5,263.7,634.2,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.055
1654,0.27306103706359863,9,62,0.5,100,100,5000,1,1,19,1772.454,3249.0,1476.546,0.0,3249.0,319.5,296.0,615.5,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.17333333333333334
1656,0.1670379638671875,9,64,0.5,100,100,5000,1,1,10,1772.454,1904.0,131.546,0.0,1904.0,221.0,166.6,387.6,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.155
1651,0.3720834255218506,9,59,0.5,100,100,5000,1,1,26,1772.454,4062.0,2289.546,0.0,4062.0,400.5,383.6,784.1,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.041884816753926704
1658,0.21704816818237305,9,66,0.5,100,100,5000,1,1,14,1772.454,2518.0,745.546,0.0,2518.0,243.5,258.2,501.7,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.525
1650,0.45810365676879883,9,58,0.5,100,100,5000,1,1,33,1772.454,4880.0,3107.546,0.0,4880.0,450.0,469.3,919.3,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.224
1655,0.2830657958984375,9,63,0.5,100,100,5000,1,1,20,1772.454,3555.0,1782.546,0.0,3555.0,379.0,278.9,657.9,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.09840425531914894
1659,0.2510566711425781,9,67,0.5,100,100,5000,1,1,16,1772.454,2614.0,841.546,0.0,2614.0,284.0,223.8,507.8,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.07333333333333333
1657,0.2920653820037842,9,65,0.5,100,100,5000,1,1,19,1772.454,3006.0,1233.546,0.0,3006.0,290.5,252.0,542.5,0.6931471805599453%,56.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.15666666666666668
1660,0.20804667472839355,9,68,0.5,100,100,5000,1,1,13,1772.454,2404.0,631.546,0.0,2404.0,278.0,172.7,450.7,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.24333333333333335
1661,0.19504284858703613,9,69,0.5,100,100,5000,1,1,12,1772.454,1935.0,162.546,0.0,1935.0,200.0,180.4,380.4,0.6931471805599453%,38.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.28
1663,0.17103838920593262,9,71,0.5,100,100,5000,1,1,11,1772.454,2254.0,481.546,0.0,2254.0,266.0,159.0,425.0,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.22
1662,0.23305296897888184,9,70,0.5,100,100,5000,1,1,15,1772.454,2507.0,734.546,0.0,2507.0,278.5,199.1,477.6,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.0
1664,0.16603660583496094,9,72,0.5,100,100,5000,1,1,10,1772.454,1892.0,119.546,0.0,1892.0,205.5,146.1,351.6,0.6931471805599453%,59.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.1751412429378531
1666,0.16303658485412598,9,74,0.5,100,100,5000,1,1,10,1772.454,1898.0,125.546,0.0,1898.0,218.5,148.7,367.2,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,62.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.285
1669,0.15703630447387695,9,77,0.5,100,100,5000,1,1,10,1772.454,1787.0,14.546,0.0,1787.0,198.5,147.7,346.2,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.15428571428571428
1665,0.24405431747436523,9,73,0.5,100,100,5000,1,1,17,1772.454,3086.0,1313.546,0.0,3086.0,316.0,247.7,563.7,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.31
1667,0.22104835510253906,9,75,0.5,100,100,5000,1,1,14,1772.454,2512.0,739.546,0.0,2512.0,287.0,187.3,474.3,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.0
1668,0.21304678916931152,9,76,0.5,100,100,5000,1,1,14,1772.454,2554.0,781.546,0.0,2554.0,289.0,208.8,497.8,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.04666666666666667
1672,0.17003822326660156,9,80,0.5,100,100,5000,1,1,10,1772.454,1865.0,92.546,0.0,1865.0,201.0,138.8,339.8,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.065
1674,0.15203404426574707,9,82,0.5,100,100,5000,1,1,9,1772.454,2124.0,351.546,0.0,2124.0,282.5,116.9,399.4,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.0
1670,0.2920658588409424,9,78,0.5,100,100,5000,1,1,20,1772.454,3089.0,1316.546,0.0,3089.0,299.5,293.0,592.5,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.1
1675,0.20204544067382812,9,83,0.5,100,100,5000,1,1,12,1772.454,2363.0,590.546,0.0,2363.0,300.5,175.2,475.7,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.22535211267605634
1676,0.22004961967468262,9,84,0.5,100,100,5000,1,1,11,1772.454,1864.0,91.546,0.0,1864.0,247.5,136.3,383.8,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.06666666666666667
1677,0.22304987907409668,9,85,0.5,100,100,5000,1,1,13,1772.454,2340.0,567.546,0.0,2340.0,226.5,218.6,445.1,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.5989010989010989
1671,0.4080922603607178,9,79,0.5,100,100,5000,1,1,27,1772.454,4358.0,2585.546,0.0,4358.0,447.5,393.4,840.9,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.142
1673,0.3590810298919678,9,81,0.5,100,100,5000,1,1,19,1772.454,3649.0,1876.546,0.0,3649.0,406.5,277.0,683.5,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,-0.215
1678,0.2540569305419922,9,86,0.5,100,100,5000,1,1,15,1772.454,2532.0,759.546,0.0,2532.0,274.0,204.9,478.9,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.023333333333333334
1679,0.2540571689605713,9,87,0.5,100,100,5000,1,1,16,1772.454,2876.0,1103.546,0.0,2876.0,301.5,231.2,532.7,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,38.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.4851485148514851,0,3,0.5233333333333333
