,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended by simulations for maintenance (before thr),Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size,number of memory types
149,1.0182304382324219,30,3,1,250,250,1000,1,1,25,7006.239,24911.367,17905.128,0.0,24911.367,14524.817,12162.982,273.85214972568525,26687.799,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,11.717878787878789,1,0.3793773435003555,0.002,3,-0.01678713390515288,2
152,0.7871778011322021,31,1,1,250,250,1000,1,1,19,7006.239,23333.673,16327.434,0.0,23333.673,14209.99,11501.064,233.90407320210923,25711.054,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,12.121909090909092,1,0.3793773435003555,0.002,3,0.006297029638162678,2
156,0.5941343307495117,32,0,1,250,250,1000,1,1,15,7006.239,16863.649,9857.41,0.0,16863.649,11820.707,7040.585,261.95405254289466,18861.292,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,12.525939393939394,1,0.3793773435003555,0.002,3,0.05809716178278966,2
154,0.8341877460479736,31,3,1,250,250,1000,1,1,21,7006.239,25997.029,18990.79,0.0,25997.029,15754.073,12178.652,222.88216867748105,27932.725,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,12.121909090909092,1,0.3793773435003555,0.002,3,0.052743252516006305,2
158,0.5311203002929688,32,2,1,250,250,1000,1,1,14,7006.239,18478.099,11471.86,0.0,18478.099,12741.797,6743.495,192.85809776172422,19485.292,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,12.525939393939394,1,0.3793773435003555,0.002,3,0.05834421412270506,2
160,0.45310282707214355,32,4,1,250,250,1000,1,1,12,7006.239,18850.489,11844.25,0.0,18850.489,12934.882,7124.646,220.89000141620636,20059.528,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,12.525939393939394,1,0.3793773435003555,0.002,3,-0.16494428285698487,2
157,0.7481691837310791,32,1,1,250,250,1000,1,1,19,7006.239,23333.673,16327.434,0.0,23333.673,14209.99,11501.064,233.90407320210923,25711.054,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,12.525939393939394,1,0.3793773435003555,0.002,3,0.006297029638162678,2
161,0.5801310539245605,33,0,1,250,250,1000,1,1,15,7006.239,16863.649,9857.41,0.0,16863.649,11820.707,7040.585,261.95405254289466,18861.292,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,12.929969696969698,1,0.3793773435003555,0.002,3,0.05809716178278966,2
163,0.5411229133605957,33,2,1,250,250,1000,1,1,14,7006.239,18478.099,11471.86,0.0,18478.099,12741.797,6743.495,192.85809776172422,19485.292,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,12.929969696969698,1,0.3793773435003555,0.002,3,0.05834421412270506,2
159,0.8241868019104004,32,3,1,250,250,1000,1,1,21,7006.239,25997.029,18990.79,0.0,25997.029,15754.073,12178.652,222.88216867748105,27932.725,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,12.525939393939394,1,0.3793773435003555,0.002,3,0.052743252516006305,2
162,0.7151613235473633,33,1,1,250,250,1000,1,1,19,7006.239,23333.673,16327.434,0.0,23333.673,14209.99,11501.064,233.90407320210923,25711.054,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,12.929969696969698,1,0.3793773435003555,0.002,3,0.006297029638162678,2
165,0.4681057929992676,33,4,1,250,250,1000,1,1,12,7006.239,18850.489,11844.25,0.0,18850.489,12934.882,7124.646,220.89000141620636,20059.528,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,12.929969696969698,1,0.3793773435003555,0.002,3,-0.16494428285698487,2
168,0.46410489082336426,34,2,1,250,250,1000,1,1,12,7006.239,15093.693,8087.454,0.0,15093.693,9966.227,7078.422,155.96200048923492,17044.649,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,13.334000000000001,1,0.3793773435003555,0.002,3,0.0016810708576866114,2
166,0.598135232925415,34,0,1,250,250,1000,1,1,15,7006.239,19686.174,12679.935,0.0,19686.174,14326.329,7252.208,182.89806527156315,21578.537,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,13.334000000000001,1,0.3793773435003555,0.002,3,-0.01391611337386024,2
164,0.8211863040924072,33,3,1,250,250,1000,1,1,21,7006.239,25802.6,18796.361,0.0,25802.6,15553.98,11759.974,223.88216867748105,27313.954,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,12.929969696969698,1,0.3793773435003555,0.002,3,0.05269792554781501,2
167,0.7381670475006104,34,1,1,250,250,1000,1,1,19,7006.239,23701.117,16694.878,0.0,23701.117,13512.709,13352.936,191.8800695112347,26865.645,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,13.334000000000001,1,0.3793773435003555,0.002,3,0.03155804809066378,2
170,0.5081148147583008,34,4,1,250,250,1000,1,1,12,7006.239,18400.951,11394.712,0.0,18400.951,12742.742,6739.57,175.89800931300354,19482.312,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,13.334000000000001,1,0.3793773435003555,0.002,3,-0.18457316919477976,2
173,0.48810911178588867,35,2,1,250,250,1000,1,1,12,7006.239,15093.693,8087.454,0.0,15093.693,9966.227,7078.422,155.96200048923492,17044.649,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,13.738030303030303,1,0.3793773435003555,0.002,3,0.0016810708576866114,2
171,0.6181392669677734,35,0,1,250,250,1000,1,1,15,7006.239,19686.174,12679.935,0.0,19686.174,14326.329,7252.208,182.89806527156315,21578.537,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,13.738030303030303,1,0.3793773435003555,0.002,3,-0.01391611337386024,2
175,0.5301201343536377,35,4,1,250,250,1000,1,1,12,7006.239,18400.951,11394.712,0.0,18400.951,12742.742,6739.57,175.89800931300354,19482.312,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,13.738030303030303,1,0.3793773435003555,0.002,3,-0.18457316919477976,2
172,0.7631711959838867,35,1,1,250,250,1000,1,1,19,7006.239,23701.117,16694.878,0.0,23701.117,13512.709,13352.936,191.8800695112347,26865.645,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,13.738030303030303,1,0.3793773435003555,0.002,3,0.03155804809066378,2
169,0.9502148628234863,34,3,1,250,250,1000,1,1,23,7006.239,26774.552,19768.313,0.0,26774.552,15970.149,14185.51,157.8442919386816,30155.659,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,13.334000000000001,1,0.3793773435003555,0.002,3,-0.009264842215711604,2
176,0.6591489315032959,36,0,1,250,250,1000,1,1,15,7006.239,18755.884,11749.645,0.0,18755.884,12740.302,10038.924,155.95600056648254,22779.226,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,14.142060606060607,1,0.3793773435003555,0.002,3,-0.029441120664417217,2
178,0.5671272277832031,36,2,1,250,250,1000,1,1,14,7006.239,16380.59,9374.351,0.0,16380.59,11136.516,9072.174,120.9700003862381,20208.69,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,14.142060606060607,1,0.3793773435003555,0.002,3,0.06785580971955166,2
180,0.4771080017089844,36,4,1,250,250,1000,1,1,12,7006.239,17254.989,10248.75,0.0,17254.989,12334.575,7009.248,138.94805262814197,19343.823,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,14.142060606060607,1,0.3793773435003555,0.002,3,-0.16397466504463765,2
174,0.9622175693511963,35,3,1,250,250,1000,1,1,23,7006.239,26774.552,19768.313,0.0,26774.552,15970.149,14185.51,157.8442919386816,30155.659,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,13.738030303030303,1,0.3793773435003555,0.002,3,-0.009264842215711604,2
177,0.7401673793792725,36,1,1,250,250,1000,1,1,19,7006.239,23719.878,16713.639,0.0,23719.878,15041.236,13136.732,134.88015718947676,28177.968,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,14.142060606060607,1,0.3793773435003555,0.002,3,0.08350374346606632,2
179,0.6421444416046143,36,3,1,250,250,1000,1,1,17,7006.239,23937.301,16931.062,0.0,23937.301,15783.334,11281.733,187.8520219049263,27065.067,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,14.142060606060607,1,0.3793773435003555,0.002,3,0.02159068854735,2
181,0.5821318626403809,37,0,1,250,250,1000,1,1,15,7006.239,18755.884,11749.645,0.0,18755.884,12740.302,10038.924,155.95600056648254,22779.226,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,14.54609090909091,1,0.3793773435003555,0.002,3,-0.029441120664417217,2
183,0.5491232872009277,37,2,1,250,250,1000,1,1,14,7006.239,16380.59,9374.351,0.0,16380.59,11136.516,9072.174,120.9700003862381,20208.69,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,14.54609090909091,1,0.3793773435003555,0.002,3,0.06785580971955166,2
185,0.48210930824279785,37,4,1,250,250,1000,1,1,12,7006.239,17254.989,10248.75,0.0,17254.989,12334.575,7009.248,138.94805262814197,19343.823,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,14.54609090909091,1,0.3793773435003555,0.002,3,-0.16397466504463765,2
182,0.7151620388031006,37,1,1,250,250,1000,1,1,19,7006.239,23719.878,16713.639,0.0,23719.878,15041.236,13136.732,134.88015718947676,28177.968,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,14.54609090909091,1,0.3793773435003555,0.002,3,0.08350374346606632,2
184,0.6631476879119873,37,3,1,250,250,1000,1,1,17,7006.239,23937.301,16931.062,0.0,23937.301,15783.334,11281.733,187.8520219049263,27065.067,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,14.54609090909091,1,0.3793773435003555,0.002,3,0.02159068854735,2
186,0.5851318836212158,38,0,1,250,250,1000,1,1,15,7006.239,18755.884,11749.645,0.0,18755.884,12740.302,10038.924,155.95600056648254,22779.226,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,14.950121212121212,1,0.3793773435003555,0.002,3,-0.029441120664417217,2
188,0.5251188278198242,38,2,1,250,250,1000,1,1,14,7006.239,16380.59,9374.351,0.0,16380.59,11136.516,9072.174,120.9700003862381,20208.69,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,14.950121212121212,1,0.3793773435003555,0.002,3,0.06785580971955166,2
190,0.457103967666626,38,4,1,250,250,1000,1,1,12,7006.239,16367.199,9360.96,0.0,16367.199,11072.207,8259.579,137.97600030899048,19331.786,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,14.950121212121212,1,0.3793773435003555,0.002,3,-0.190958995826437,2
189,0.651146650314331,38,3,1,250,250,1000,1,1,17,7006.239,23937.301,16931.062,0.0,23937.301,15783.334,11281.733,187.8520219049263,27065.067,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,14.950121212121212,1,0.3793773435003555,0.002,3,0.02159068854735,2
187,0.7311654090881348,38,1,1,250,250,1000,1,1,19,7006.239,23622.961,16616.722,0.0,23622.961,14990.66,12916.064,140.89207737254864,27906.724,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,14.950121212121212,1,0.3793773435003555,0.002,3,0.08322597587480683,2
191,0.5681285858154297,39,0,1,250,250,1000,1,1,15,7006.239,18722.002,11715.763,0.0,18722.002,12181.725,9251.706,142.9221087058014,21433.431,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,15.354151515151516,1,0.3793773435003555,0.002,3,-0.07145200543848018,2
193,0.5131151676177979,39,2,1,250,250,1000,1,1,13,7006.239,16520.893,9514.654,0.0,16520.893,9663.264,9001.19,103.92000102996826,18664.454,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,15.354151515151516,1,0.3793773435003555,0.002,3,0.05924831957233508,2
192,0.6151378154754639,39,1,1,250,250,1000,1,1,16,7006.239,22205.167,15198.928,0.0,22205.167,13718.181,11769.802,163.9001450678568,25487.983,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,15.354151515151516,1,0.3793773435003555,0.002,3,0.10286925090861132,2
195,0.4561038017272949,39,4,1,250,250,1000,1,1,12,7006.239,17526.392,10520.153,0.0,17526.392,11268.915,8178.701,145.92600895251465,19447.616,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,15.354151515151516,1,0.3793773435003555,0.002,3,-0.23455104233765298,2
196,0.5901334285736084,40,0,1,250,250,1000,1,1,15,7006.239,18722.002,11715.763,0.0,18722.002,12181.725,9251.706,142.9221087058014,21433.431,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,15.75818181818182,1,0.3793773435003555,0.002,3,-0.07145200543848018,2
198,0.5211179256439209,40,2,1,250,250,1000,1,1,13,7006.239,16520.893,9514.654,0.0,16520.893,9663.264,9001.19,103.92000102996826,18664.454,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,15.75818181818182,1,0.3793773435003555,0.002,3,0.05924831957233508,2
200,0.45810461044311523,40,4,1,250,250,1000,1,1,12,7006.239,17526.392,10520.153,0.0,17526.392,11268.915,8178.701,145.92600895251465,19447.616,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,15.75818181818182,1,0.3793773435003555,0.002,3,-0.23455104233765298,2
194,0.8041808605194092,39,3,1,250,250,1000,1,1,21,7006.239,26227.766,19221.527,0.0,26227.766,15058.269,15006.823,96.85011778427317,30065.092,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,15.354151515151516,1,0.3793773435003555,0.002,3,0.0386736739851684,2
197,0.6351437568664551,40,1,1,250,250,1000,1,1,16,7006.239,22205.167,15198.928,0.0,22205.167,13718.181,11769.802,163.9001450678568,25487.983,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,15.75818181818182,1,0.3793773435003555,0.002,3,0.10286925090861132,2
201,0.4771077632904053,41,0,1,250,250,1000,1,1,12,7006.239,17152.996,10146.757,0.0,17152.996,11147.716,7710.129,126.94800866927338,18857.845,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,16.162212121212125,1,0.3793773435003555,0.002,3,0.02594487480410916,2
203,0.4761078357696533,41,2,1,250,250,1000,1,1,13,7006.239,15713.577,8707.338,0.0,15713.577,9321.714,9411.475,82.9322835036641,18733.189,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,16.162212121212125,1,0.3793773435003555,0.002,3,0.02754297735678643,2
199,0.8121838569641113,40,3,1,250,250,1000,1,1,21,7006.239,26227.766,19221.527,0.0,26227.766,15058.269,15006.823,96.85011778427317,30065.092,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,15.75818181818182,1,0.3793773435003555,0.002,3,0.0386736739851684,2
205,0.4721066951751709,41,4,1,250,250,1000,1,1,12,7006.239,17527.916,10521.677,0.0,17527.916,11956.983,8042.907,137.9200130296593,19999.89,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,16.162212121212125,1,0.3793773435003555,0.002,3,-0.1833810286949118,2
206,0.47810816764831543,42,0,1,250,250,1000,1,1,12,7006.239,17152.996,10146.757,0.0,17152.996,11147.716,7710.129,126.94800866927338,18857.845,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,16.56624242424243,1,0.3793773435003555,0.002,3,0.02594487480410916,2
208,0.48210906982421875,42,2,1,250,250,1000,1,1,13,7006.239,15713.577,8707.338,0.0,15713.577,9321.714,9411.475,82.9322835036641,18733.189,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,16.56624242424243,1,0.3793773435003555,0.002,3,0.02754297735678643,2
202,0.8671960830688477,41,1,1,250,250,1000,1,1,22,7006.239,25942.842,18936.603,0.0,25942.842,14828.475,16781.281,104.90418479184864,31609.756,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,16.162212121212125,1,0.3793773435003555,0.002,3,0.1386836113473909,2
210,0.44010019302368164,42,4,1,250,250,1000,1,1,12,7006.239,17527.916,10521.677,0.0,17527.916,11956.983,8042.907,137.9200130296593,19999.89,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,16.56624242424243,1,0.3793773435003555,0.002,3,-0.1833810286949118,2
211,0.4701066017150879,43,0,1,250,250,1000,1,1,12,7006.239,17152.996,10146.757,0.0,17152.996,11147.716,7710.129,126.94800866927338,18857.845,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,16.97027272727273,1,0.3793773435003555,0.002,3,0.02594487480410916,2
204,0.8952038288116455,41,3,1,250,250,1000,1,1,23,7006.239,25857.024,18850.785,0.0,25857.024,13989.04,17376.231,111.86618538483981,31365.271,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,16.162212121212125,1,0.3793773435003555,0.002,3,-0.0475477400235995,2
207,0.8471920490264893,42,1,1,250,250,1000,1,1,22,7006.239,25942.842,18936.603,0.0,25942.842,14828.475,16781.281,104.90418479184864,31609.756,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,16.56624242424243,1,0.3793773435003555,0.002,3,0.1386836113473909,2
213,0.5001132488250732,43,2,1,250,250,1000,1,1,13,7006.239,15195.337,8189.098,0.0,15195.337,8824.276,8909.977,83.9322835036641,17734.253,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,16.97027272727273,1,0.3793773435003555,0.002,3,0.03445461777691963,2
209,0.8872005939483643,42,3,1,250,250,1000,1,1,23,7006.239,25857.024,18850.785,0.0,25857.024,13989.04,17376.231,111.86618538483981,31365.271,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,16.56624242424243,1,0.3793773435003555,0.002,3,-0.0475477400235995,2
215,0.45110225677490234,43,4,1,250,250,1000,1,1,12,7006.239,17547.324,10541.085,0.0,17547.324,11945.217,8021.891,135.9140770652605,19967.108,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,16.97027272727273,1,0.3793773435003555,0.002,3,-0.18358901805087888,2
216,0.4521021842956543,44,0,1,250,250,1000,1,1,12,7006.239,18266.599,11260.36,0.0,18266.599,11080.619,8769.14,98.90618873394983,19849.759,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,17.374303030303032,1,0.3793773435003555,0.002,3,0.007423816087312329,2
218,0.34207725524902344,44,2,1,250,250,1000,1,1,9,7006.239,14143.957,7137.718,0.0,14143.957,10396.666,6583.932,106.96200048923492,16980.598,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,17.374303030303032,1,0.3793773435003555,0.002,3,-0.037449159303897576,2
212,0.7041604518890381,43,1,1,250,250,1000,1,1,18,7006.239,23871.949,16865.71,0.0,23871.949,14482.83,13150.544,107.9062208209146,27633.374,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,16.97027272727273,1,0.3793773435003555,0.002,3,0.09313131575118959,2
214,0.8771984577178955,43,3,1,250,250,1000,1,1,22,7006.239,22127.987,15121.748,0.0,22127.987,12411.306,17014.957,167.93404484859087,29426.263,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,16.97027272727273,1,0.3793773435003555,0.002,3,-0.0507617789378673,2
223,0.3430783748626709,45,2,1,250,250,1000,1,1,9,7006.239,14143.957,7137.718,0.0,14143.957,10396.666,6583.932,106.96200048923492,16980.598,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,17.778333333333336,1,0.3793773435003555,0.002,3,-0.037449159303897576,2
220,0.4430997371673584,44,4,1,250,250,1000,1,1,12,7006.239,17243.915,10237.676,0.0,17243.915,11435.016,7495.107,128.92806889322173,18930.123,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,17.374303030303032,1,0.3793773435003555,0.002,3,-0.2794611119431327,2
221,0.4561033248901367,45,0,1,250,250,1000,1,1,12,7006.239,18266.599,11260.36,0.0,18266.599,11080.619,8769.14,98.90618873394983,19849.759,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,17.778333333333336,1,0.3793773435003555,0.002,3,0.007423816087312329,2
217,0.7031598091125488,44,1,1,250,250,1000,1,1,18,7006.239,23282.498,16276.259,0.0,23282.498,13389.417,15418.503,76.93806879647447,28807.92,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,17.374303030303032,1,0.3793773435003555,0.002,3,0.1917948841492863,2
225,0.4701063632965088,45,4,1,250,250,1000,1,1,12,7006.239,17243.915,10237.676,0.0,17243.915,11435.016,7495.107,128.92806889322173,18930.123,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,17.778333333333336,1,0.3793773435003555,0.002,3,-0.2794611119431327,2
219,0.8231866359710693,44,3,1,250,250,1000,1,1,21,7006.239,23423.904,16417.665,0.0,23423.904,13368.07,14480.481,102.87836819707988,27848.551,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,17.374303030303032,1,0.3793773435003555,0.002,3,0.000285208813393577,2
222,0.709160566329956,45,1,1,250,250,1000,1,1,18,7006.239,23282.498,16276.259,0.0,23282.498,13389.417,15418.503,76.93806879647447,28807.92,0.6931471805599454%,55.2%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,17.778333333333336,1,0.3793773435003555,0.002,3,0.1917948841492863,2
228,0.35908055305480957,46,2,1,250,250,1000,1,1,9,7006.239,13044.373,6038.134,0.0,13044.373,9164.109,7435.256,78.9680004119873,16599.365,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,18.18236363636364,1,0.3793773435003555,0.002,3,-0.046446129332234756,2
226,0.45310235023498535,46,0,1,250,250,1000,1,1,12,7006.239,17296.193,10289.954,0.0,17296.193,10681.64,11117.891,116.96600043773651,21799.531,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,52.4%,0%,0.0%,100.0%,zeros,local-global,18.18236363636364,1,0.3793773435003555,0.002,3,-0.12349874770435239,2
224,0.8241865634918213,45,3,1,250,250,1000,1,1,21,7006.239,23423.904,16417.665,0.0,23423.904,13368.07,14480.481,102.87836819707988,27848.551,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,17.778333333333336,1,0.3793773435003555,0.002,3,0.000285208813393577,2
230,0.4701056480407715,46,4,1,250,250,1000,1,1,12,7006.239,18745.078,11738.839,0.0,18745.078,12477.537,7885.991,64.89808116723518,20363.528,0.6931471805599454%,42.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,18.18236363636364,1,0.3793773435003555,0.002,3,0.010186484634538022,2
