,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory
581,1.8784229755401611,12,42,0.5,500,500,5000,1,1,21,19816.636,33526.743,13710.107,0.0,33526.743,5036.139,2068.147,7104.286,0.6931471805599454%,48.2%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,11.282051282051281,0.1,0.6702209294266804,0.002
585,1.8724229335784912,12,46,0.5,500,500,5000,1,1,20,19816.636,32567.698,12751.062,0.0,32567.698,5109.5,2009.511,7119.011,0.6931471805599454%,50.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,11.282051282051281,0.1,0.6702209294266804,0.002
586,2.035459518432617,12,47,0.5,500,500,5000,1,1,23,19816.636,38567.684,18751.048,0.0,38567.684,6528.06,2287.218,8815.278,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,11.282051282051281,0.1,0.6702209294266804,0.002
593,1.559351921081543,13,5,0.5,500,500,5000,1,1,17,19816.636,29463.215,9646.579,0.0,29463.215,4365.181,1478.994,5844.175,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,48.6%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
594,1.3242979049682617,13,6,0.5,500,500,5000,1,1,14,19816.636,28192.342,8375.706,0.0,28192.342,4293.367,1674.923,5968.29,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
588,1.9074292182922363,12,49,0.5,500,500,5000,1,1,21,19816.636,32249.58,12432.944,0.0,32249.58,4885.438,1770.758,6656.196,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,45.2%,0%,0.0%,100.0%,zeros,local-global,11.282051282051281,0.1,0.6702209294266804,0.002
589,2.0614655017852783,13,1,0.5,500,500,5000,1,1,23,19816.636,35365.663,15549.027,0.0,35365.663,5468.513,2171.576,7640.089,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
587,2.3125202655792236,12,48,0.5,500,500,5000,1,1,26,19816.636,34952.455,15135.819,0.0,34952.455,5558.345,2173.788,7732.133,0.6931471805599454%,49.4%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,11.282051282051281,0.1,0.6702209294266804,0.002
590,2.3085200786590576,13,2,0.5,500,500,5000,1,1,26,19816.636,40620.442,20803.806,0.0,40620.442,6295.701,2438.568,8734.269,0.6931471805599454%,50.4%,0%,0.0%,100.0%,0.6931471805599454%,48.0%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
592,2.3775362968444824,13,4,0.5,500,500,5000,1,1,28,19816.636,33966.49,14149.854,0.0,33966.49,4687.575,2854.658,7542.233,0.6931471805599454%,46.4%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
591,2.647597312927246,13,3,0.5,500,500,5000,1,1,30,19816.636,38971.328,19154.692,0.0,38971.328,5908.407,2757.508,8665.915,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
595,2.083470344543457,13,7,0.5,500,500,5000,1,1,23,19816.636,40544.845,20728.209,0.0,40544.845,6209.011,2392.181,8601.192,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,50.6%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
597,1.728389024734497,13,9,0.5,500,500,5000,1,1,19,19816.636,28962.056,9145.42,0.0,28962.056,4202.323,1945.028,6147.351,0.6931471805599454%,47.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
596,2.048466205596924,13,8,0.5,500,500,5000,1,1,23,19816.636,33463.075,13646.439,0.0,33463.075,4690.435,2476.382,7166.817,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
599,1.9384374618530273,13,11,0.5,500,500,5000,1,1,22,19816.636,35854.936,16038.3,0.0,35854.936,4778.704,2210.502,6989.206,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
598,2.1884937286376953,13,10,0.5,500,500,5000,1,1,24,19816.636,36467.068,16650.432,0.0,36467.068,5267.363,2215.386,7482.749,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
600,1.862419843673706,13,12,0.5,500,500,5000,1,1,21,19816.636,37793.594,17976.958,0.0,37793.594,5567.149,2222.436,7789.585,0.6931471805599454%,51.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
601,2.507565975189209,13,13,0.5,500,500,5000,1,1,29,19816.636,38846.635,19029.999,0.0,38846.635,5532.878,3390.532,8923.41,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
603,2.24350643157959,13,15,0.5,500,500,5000,1,1,25,19816.636,35517.019,15700.383,0.0,35517.019,4968.31,2809.876,7778.186,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
607,1.3773112297058105,13,19,0.5,500,500,5000,1,1,15,19816.636,26793.747,6977.111,0.0,26793.747,4181.486,1415.264,5596.75,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
604,2.4005417823791504,13,16,0.5,500,500,5000,1,1,26,19816.636,36582.052,16765.416,0.0,36582.052,5001.348,2917.404,7918.752,0.6931471805599454%,49.0%,0%,0.0%,100.0%,0.6931471805599454%,51.8%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
605,2.1694884300231934,13,17,0.5,500,500,5000,1,1,24,19816.636,35499.551,15682.915,0.0,35499.551,5302.902,1995.248,7298.15,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
602,3.2227256298065186,13,14,0.5,500,500,5000,1,1,37,19816.636,42689.56,22872.924,0.0,42689.56,6037.484,3776.889,9814.373,0.6931471805599454%,52.2%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
608,2.1554856300354004,13,20,0.5,500,500,5000,1,1,24,19816.636,35470.394,15653.758,0.0,35470.394,4878.295,2654.21,7532.505,0.6931471805599454%,52.0%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
609,2.2034964561462402,13,21,0.5,500,500,5000,1,1,25,19816.636,37159.603,17342.967,0.0,37159.603,5388.203,2447.815,7836.018,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,47.4%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
606,3.065690040588379,13,18,0.5,500,500,5000,1,1,34,19816.636,46303.955,26487.319,0.0,46303.955,6377.764,3711.173,10088.937,0.6931471805599454%,47.8%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
613,1.4293220043182373,13,25,0.5,500,500,5000,1,1,15,19816.636,26473.989,6657.353,0.0,26473.989,3944.385,1299.082,5243.467,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,53.8%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
610,2.229501724243164,13,22,0.5,500,500,5000,1,1,25,19816.636,39751.406,19934.77,0.0,39751.406,6268.107,2365.803,8633.91,0.6931471805599454%,45.6%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
615,1.465329885482788,13,27,0.5,500,500,5000,1,1,16,19816.636,28781.696,8965.06,0.0,28781.696,4716.985,1582.409,6299.394,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
612,1.8954277038574219,13,24,0.5,500,500,5000,1,1,21,19816.636,31260.738,11444.102,0.0,31260.738,4732.864,1940.847,6673.711,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
611,2.6956071853637695,13,23,0.5,500,500,5000,1,1,30,19816.636,40421.679,20605.043,0.0,40421.679,5109.696,3146.175,8255.871,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,46.6%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
616,1.9394376277923584,13,28,0.5,500,500,5000,1,1,21,19816.636,43410.156,23593.52,0.0,43410.156,6794.402,2061.028,8855.43,0.6931471805599454%,46.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
617,2.010453462600708,13,29,0.5,500,500,5000,1,1,22,19816.636,32490.965,12674.329,0.0,32490.965,4511.957,2383.851,6895.808,0.6931471805599454%,50.0%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
618,1.4753332138061523,13,30,0.5,500,500,5000,1,1,16,19816.636,29534.999,9718.363,0.0,29534.999,4296.45,1739.049,6035.499,0.6931471805599454%,51.6%,0%,0.0%,100.0%,0.6931471805599454%,45.4%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
614,2.870647668838501,13,26,0.5,500,500,5000,1,1,32,19816.636,36101.987,16285.351,0.0,36101.987,5290.258,2777.531,8067.789,0.6931471805599454%,49.2%,0%,0.0%,100.0%,0.6931471805599454%,53.4%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
619,1.644371509552002,13,31,0.5,500,500,5000,1,1,18,19816.636,33697.965,13881.329,0.0,33697.965,5168.255,2087.75,7256.005,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
621,2.0314574241638184,13,33,0.5,500,500,5000,1,1,23,19816.636,39523.821,19707.185,0.0,39523.821,6298.748,2439.588,8738.336,0.6931471805599454%,55.6%,0%,0.0%,100.0%,0.6931471805599454%,51.2%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
620,2.3275246620178223,13,32,0.5,500,500,5000,1,1,27,19816.636,41267.182,21450.546,0.0,41267.182,5751.092,3181.9,8932.992,0.6931471805599454%,50.8%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
622,2.6916069984436035,13,34,0.5,500,500,5000,1,1,31,19816.636,40977.569,21160.933,0.0,40977.569,5531.543,3008.736,8540.279,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
626,1.8384151458740234,13,38,0.5,500,500,5000,1,1,20,19816.636,35210.741,15394.105,0.0,35210.741,5512.137,2067.75,7579.887,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,50.4%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
623,2.552574872970581,13,35,0.5,500,500,5000,1,1,28,19816.636,40992.005,21175.369,0.0,40992.005,5651.745,3074.625,8726.37,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,54.6%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
624,2.167487382888794,13,36,0.5,500,500,5000,1,1,24,19816.636,36091.775,16275.139,0.0,36091.775,5389.583,2301.297,7690.88,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,47.6%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
627,2.072465658187866,13,39,0.5,500,500,5000,1,1,23,19816.636,32469.29,12652.654,0.0,32469.29,4344.39,2573.431,6917.821,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
625,2.6936073303222656,13,37,0.5,500,500,5000,1,1,31,19816.636,39340.167,19523.531,0.0,39340.167,5529.697,3480.015,9009.712,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,50.4%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
628,2.295516014099121,13,40,0.5,500,500,5000,1,1,25,19816.636,37425.191,17608.555,0.0,37425.191,4991.534,2682.401,7673.935,0.6931471805599454%,52.6%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
629,2.1074748039245605,13,41,0.5,500,500,5000,1,1,24,19816.636,29829.027,10012.391,0.0,29829.027,4298.104,2642.763,6940.867,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
630,2.0294578075408936,13,42,0.5,500,500,5000,1,1,22,19816.636,33825.031,14008.395,0.0,33825.031,4843.333,2191.742,7035.075,0.6931471805599454%,48.2%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
632,1.5043399333953857,13,44,0.5,500,500,5000,1,1,16,19816.636,29452.311,9635.675,0.0,29452.311,4792.001,1380.329,6172.33,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,52.8%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
633,1.5173430442810059,13,45,0.5,500,500,5000,1,1,16,19816.636,27303.652,7487.016,0.0,27303.652,4113.449,1721.846,5835.295,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,49.6%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
631,1.8724217414855957,13,43,0.5,500,500,5000,1,1,21,19816.636,33966.16,14149.524,0.0,33966.16,5210.161,1877.942,7088.103,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,51.8%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
636,1.5873570442199707,13,48,0.5,500,500,5000,1,1,16,19816.636,31662.856,11846.22,0.0,31662.856,5080.111,1510.216,6590.327,0.6931471805599454%,49.4%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
635,2.327523708343506,13,47,0.5,500,500,5000,1,1,25,19816.636,38208.747,18392.111,0.0,38208.747,6196.214,2689.569,8885.783,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,48.4%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
637,2.021454334259033,13,49,0.5,500,500,5000,1,1,20,19816.636,31937.143,12120.507,0.0,31937.143,4891.139,2011.682,6902.821,0.6931471805599454%,49.6%,0%,0.0%,100.0%,0.6931471805599454%,45.2%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
638,1.859419345855713,14,1,0.5,500,500,5000,1,1,19,19816.636,33076.862,13260.226,0.0,33076.862,4663.991,1921.049,6585.04,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
634,3.126704216003418,13,46,0.5,500,500,5000,1,1,34,19816.636,41787.359,21970.723,0.0,41787.359,5393.062,3554.371,8947.433,0.6931471805599454%,50.8%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,12.307692307692307,0.1,0.6702209294266804,0.002
641,1.977445363998413,14,4,0.5,500,500,5000,1,1,20,19816.636,35350.753,15534.117,0.0,35350.753,5186.648,2332.331,7518.979,0.6931471805599454%,46.4%,0%,0.0%,100.0%,0.6931471805599454%,49.8%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
643,1.465331792831421,14,6,0.5,500,500,5000,1,1,16,19816.636,27830.805,8014.169,0.0,27830.805,3967.38,1957.242,5924.622,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
639,2.6826047897338867,14,2,0.5,500,500,5000,1,1,30,19816.636,38903.639,19087.003,0.0,38903.639,5361.486,3643.834,9005.32,0.6931471805599454%,50.4%,0%,0.0%,100.0%,0.6931471805599454%,48.0%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
642,2.337526321411133,14,5,0.5,500,500,5000,1,1,25,19816.636,36360.143,16543.507,0.0,36360.143,5246.338,2983.16,8229.498,0.6931471805599454%,47.0%,0%,0.0%,100.0%,0.6931471805599454%,48.6%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
645,1.6173648834228516,14,8,0.5,500,500,5000,1,1,17,19816.636,32790.624,12973.988,0.0,32790.624,4978.528,1946.883,6925.411,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
640,3.1187021732330322,14,3,0.5,500,500,5000,1,1,33,19816.636,41656.665,21840.029,0.0,41656.665,5369.657,4092.114,9461.771,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,50.2%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
644,1.921433687210083,14,7,0.5,500,500,5000,1,1,21,19816.636,36527.362,16710.726,0.0,36527.362,5149.731,2340.072,7489.803,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,50.6%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
647,1.5273447036743164,14,10,0.5,500,500,5000,1,1,16,19816.636,33514.332,13697.696,0.0,33514.332,5119.031,1673.24,6792.271,0.6931471805599454%,48.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
646,1.9314348697662354,14,9,0.5,500,500,5000,1,1,21,19816.636,29513.847,9697.211,0.0,29513.847,3810.824,2538.416,6349.24,0.6931471805599454%,47.4%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
649,1.7003843784332275,14,12,0.5,500,500,5000,1,1,18,19816.636,36025.084,16208.448,0.0,36025.084,5794.91,1967.222,7762.132,0.6931471805599454%,51.8%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
650,2.2915167808532715,14,13,0.5,500,500,5000,1,1,25,19816.636,39208.422,19391.786,0.0,39208.422,5300.002,2872.016,8172.018,0.6931471805599454%,50.2%,0%,0.0%,100.0%,0.6931471805599454%,49.0%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
648,2.774624824523926,14,11,0.5,500,500,5000,1,1,30,19816.636,38947.898,19131.262,0.0,38947.898,5077.379,3015.039,8092.418,0.6931471805599454%,50.6%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
653,1.697382926940918,14,16,0.5,500,500,5000,1,1,18,19816.636,31826.73,12010.094,0.0,31826.73,4531.356,2132.532,6663.888,0.6931471805599454%,49.0%,0%,0.0%,100.0%,0.6931471805599454%,51.8%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
656,1.5863583087921143,14,19,0.5,500,500,5000,1,1,17,19816.636,29154.874,9338.238,0.0,29154.874,4354.825,1658.506,6013.331,0.6931471805599454%,48.8%,0%,0.0%,100.0%,0.6931471805599454%,55.6%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
652,2.2124996185302734,14,15,0.5,500,500,5000,1,1,24,19816.636,33357.972,13541.336,0.0,33357.972,4831.045,2136.164,6967.209,0.6931471805599454%,49.8%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
651,3.1046998500823975,14,14,0.5,500,500,5000,1,1,35,19816.636,44643.554,24826.918,0.0,44643.554,5294.996,4527.582,9822.578,0.6931471805599454%,52.2%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
655,2.5155677795410156,14,18,0.5,500,500,5000,1,1,27,19816.636,41571.278,21754.642,0.0,41571.278,5829.336,3001.106,8830.442,0.6931471805599454%,47.8%,0%,0.0%,100.0%,0.6931471805599454%,48.8%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
654,2.5665791034698486,14,17,0.5,500,500,5000,1,1,28,19816.636,36851.896,17035.26,0.0,36851.896,4973.025,2854.142,7827.167,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,51.0%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
657,2.202495574951172,14,20,0.5,500,500,5000,1,1,24,19816.636,33932.94,14116.304,0.0,33932.94,3968.274,3225.199,7193.473,0.6931471805599454%,52.0%,0%,0.0%,100.0%,0.6931471805599454%,49.2%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
658,1.9124302864074707,14,21,0.5,500,500,5000,1,1,21,19816.636,35540.763,15724.127,0.0,35540.763,4880.536,2320.948,7201.484,0.6931471805599454%,51.2%,0%,0.0%,100.0%,0.6931471805599454%,47.4%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
661,1.819410800933838,14,24,0.5,500,500,5000,1,1,20,19816.636,29645.697,9829.061,0.0,29645.697,3982.039,2175.424,6157.463,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,52.0%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
660,2.36153244972229,14,23,0.5,500,500,5000,1,1,26,19816.636,39083.453,19266.817,0.0,39083.453,5566.598,2513.32,8079.918,0.6931471805599454%,48.6%,0%,0.0%,100.0%,0.6931471805599454%,46.6%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
659,2.411543369293213,14,22,0.5,500,500,5000,1,1,27,19816.636,44370.994,24554.358,0.0,44370.994,6453.479,2999.996,9453.475,0.6931471805599454%,45.6%,0%,0.0%,100.0%,0.6931471805599454%,49.4%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
663,1.735391616821289,14,26,0.5,500,500,5000,1,1,19,19816.636,29389.251,9572.615,0.0,29389.251,4041.531,2290.15,6331.681,0.6931471805599454%,49.2%,0%,0.0%,100.0%,0.6931471805599454%,53.4%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
662,2.3275246620178223,14,25,0.5,500,500,5000,1,1,25,19816.636,33745.334,13928.698,0.0,33745.334,4319.831,3002.111,7321.942,0.6931471805599454%,51.0%,0%,0.0%,100.0%,0.6931471805599454%,53.8%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
664,2.0644631385803223,14,27,0.5,500,500,5000,1,1,22,19816.636,31600.359,11783.723,0.0,31600.359,4385.421,2348.697,6734.118,0.6931471805599454%,52.4%,0%,0.0%,100.0%,0.6931471805599454%,51.4%,0%,0.0%,100.0%,zeros,local-global,13.333333333333332,0.1,0.6702209294266804,0.002
