,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory,number of consolidations,mean consolidation size
78,0.5081140995025635,1,78,0.5,100,100,5000,1,1,20,1772.454,2161.0,388.546,0.0,2161.0,450.0,0.0,450.0,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.02277777777777778
84,0.37508487701416016,1,84,0.5,100,100,5000,1,1,11,1772.454,1167.0,-605.454,0.0,1167.0,225.0,0.0,225.0,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.0011111111111111111
87,0.27906298637390137,1,87,0.5,100,100,5000,1,1,16,1772.454,1934.0,161.546,0.0,1934.0,350.0,0.0,350.0,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,38.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.0064285714285714285
89,0.23205256462097168,1,89,0.5,100,100,5000,1,1,13,1772.454,1747.0,-25.454,0.0,1747.0,275.0,0.0,275.0,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.008181818181818182
90,0.18304109573364258,1,90,0.5,100,100,5000,1,1,8,1772.454,992.0,-780.454,0.0,992.0,150.0,0.0,150.0,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.006666666666666667
88,0.34407758712768555,1,88,0.5,100,100,5000,1,1,15,1772.454,1771.0,-1.454,0.0,1771.0,325.0,0.0,325.0,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,59.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.014615384615384615
92,0.21204757690429688,1,92,0.5,100,100,5000,1,1,13,1772.454,1368.0,-404.454,0.0,1368.0,275.0,0.0,275.0,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.014545454545454545
91,0.26205945014953613,1,91,0.5,100,100,5000,1,1,12,1772.454,1501.0,-271.454,0.0,1501.0,250.0,0.0,250.0,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,60.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.0
96,0.22605085372924805,1,96,0.5,100,100,5000,1,1,11,1772.454,1224.0,-548.454,0.0,1224.0,225.0,0.0,225.0,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,37.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.005555555555555556
95,0.2700612545013428,1,95,0.5,100,100,5000,1,1,15,1772.454,1902.0,129.546,0.0,1902.0,325.0,0.0,325.0,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.019230769230769232
97,0.21504855155944824,1,97,0.5,100,100,5000,1,1,11,1772.454,1412.0,-360.454,0.0,1412.0,225.0,0.0,225.0,0.6931471805599453%,32.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.017777777777777778
93,0.3720834255218506,1,93,0.5,100,100,5000,1,1,17,1772.454,1750.0,-22.454,0.0,1750.0,375.0,0.0,375.0,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.0006666666666666666
94,0.38808679580688477,1,94,0.5,100,100,5000,1,1,17,1772.454,1711.0,-61.454,0.0,1711.0,375.0,0.0,375.0,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.008
98,0.24805545806884766,1,98,0.5,100,100,5000,1,1,13,1772.454,1521.0,-251.454,0.0,1521.0,275.0,0.0,275.0,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.0018181818181818182
101,0.22204947471618652,1,101,0.5,100,100,5000,1,1,13,1772.454,1562.0,-210.454,0.0,1562.0,275.0,0.0,275.0,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.024545454545454544
100,0.29106664657592773,1,100,0.5,100,100,5000,1,1,16,1772.454,1895.0,122.546,0.0,1895.0,350.0,0.0,350.0,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.004285714285714286
103,0.22605109214782715,1,103,0.5,100,100,5000,1,1,13,1772.454,1419.0,-353.454,0.0,1419.0,275.0,0.0,275.0,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.006363636363636364
99,0.3850867748260498,1,99,0.5,100,100,5000,1,1,20,1772.454,2260.0,487.546,0.0,2260.0,450.0,0.0,450.0,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.017777777777777778
102,0.29506611824035645,1,102,0.5,100,100,5000,1,1,15,1772.454,1786.0,13.546,0.0,1786.0,325.0,0.0,325.0,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.02923076923076923
104,0.25305747985839844,1,104,0.5,100,100,5000,1,1,15,1772.454,1894.0,121.546,0.0,1894.0,325.0,0.0,325.0,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.014615384615384615
107,0.18404150009155273,1,107,0.5,100,100,5000,1,1,10,1772.454,1235.0,-537.454,0.0,1235.0,200.0,0.0,200.0,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,45.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.03125
105,0.2670602798461914,1,105,0.5,100,100,5000,1,1,15,1772.454,1570.0,-202.454,0.0,1570.0,325.0,0.0,325.0,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.02076923076923077
106,0.2470555305480957,1,106,0.5,100,100,5000,1,1,14,1772.454,1621.0,-151.454,0.0,1621.0,300.0,0.0,300.0,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.01
108,0.2270493507385254,1,108,0.5,100,100,5000,1,1,13,1772.454,1557.0,-215.454,0.0,1557.0,275.0,0.0,275.0,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.02090909090909091
112,0.18604159355163574,1,112,0.5,100,100,5000,1,1,11,1772.454,1469.0,-303.454,0.0,1469.0,225.0,0.0,225.0,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,42.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.023333333333333334
110,0.22605180740356445,1,110,0.5,100,100,5000,1,1,13,1772.454,1692.0,-80.454,0.0,1692.0,275.0,0.0,275.0,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.034545454545454546
109,0.28806495666503906,1,109,0.5,100,100,5000,1,1,18,1772.454,2064.0,291.546,0.0,2064.0,400.0,0.0,400.0,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.000625
111,0.22405076026916504,1,111,0.5,100,100,5000,1,1,13,1772.454,1495.0,-277.454,0.0,1495.0,275.0,0.0,275.0,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.0036363636363636364
113,0.20604562759399414,1,113,0.5,100,100,5000,1,1,12,1772.454,1397.0,-375.454,0.0,1397.0,250.0,0.0,250.0,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.001
114,0.251056432723999,1,114,0.5,100,100,5000,1,1,15,1772.454,1800.0,27.546,0.0,1800.0,325.0,0.0,325.0,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.03461538461538462
115,0.265059232711792,1,115,0.5,100,100,5000,1,1,17,1772.454,1935.0,162.546,0.0,1935.0,375.0,0.0,375.0,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.005333333333333333
116,0.2780623435974121,1,116,0.5,100,100,5000,1,1,18,1772.454,2198.0,425.546,0.0,2198.0,400.0,0.0,400.0,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.051875
117,0.24105525016784668,1,117,0.5,100,100,5000,1,1,15,1772.454,1574.0,-198.454,0.0,1574.0,325.0,0.0,325.0,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,43.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.0
120,0.19004201889038086,1,120,0.5,100,100,5000,1,1,11,1772.454,1308.0,-464.454,0.0,1308.0,225.0,0.0,225.0,0.6931471805599453%,37.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.028888888888888888
118,0.22205018997192383,1,118,0.5,100,100,5000,1,1,13,1772.454,1499.0,-273.454,0.0,1499.0,275.0,0.0,275.0,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.007272727272727273
121,0.22105026245117188,1,121,0.5,100,100,5000,1,1,14,1772.454,1736.0,-36.454,0.0,1736.0,300.0,0.0,300.0,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.015
119,0.2890655994415283,1,119,0.5,100,100,5000,1,1,18,1772.454,1994.0,221.546,0.0,1994.0,400.0,0.0,400.0,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.003125
122,0.27306175231933594,1,122,0.5,100,100,5000,1,1,17,1772.454,1867.0,94.546,0.0,1867.0,375.0,0.0,375.0,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.0013333333333333333
123,0.21204781532287598,1,123,0.5,100,100,5000,1,1,12,1772.454,1518.0,-254.454,0.0,1518.0,250.0,0.0,250.0,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.009
126,0.17703914642333984,1,126,0.5,100,100,5000,1,1,10,1772.454,1239.0,-533.454,0.0,1239.0,200.0,0.0,200.0,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,43.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.02375
125,0.2650604248046875,1,125,0.5,100,100,5000,1,1,16,1772.454,1999.0,226.546,0.0,1999.0,350.0,0.0,350.0,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.007857142857142858
124,0.33107423782348633,1,124,0.5,100,100,5000,1,1,22,1772.454,2437.0,664.546,0.0,2437.0,500.0,0.0,500.0,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.0105
127,0.2630584239959717,1,127,0.5,100,100,5000,1,1,16,1772.454,2134.0,361.546,0.0,2134.0,350.0,0.0,350.0,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,53.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.004285714285714286
128,0.25305676460266113,1,128,0.5,100,100,5000,1,1,16,1772.454,1660.0,-112.454,0.0,1660.0,350.0,0.0,350.0,0.6931471805599453%,46.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.023571428571428573
131,0.2290513515472412,1,131,0.5,100,100,5000,1,1,13,1772.454,1516.0,-256.454,0.0,1516.0,275.0,0.0,275.0,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,39.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.017272727272727273
129,0.2800624370574951,1,129,0.5,100,100,5000,1,1,16,1772.454,1992.0,219.546,0.0,1992.0,350.0,0.0,350.0,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,51.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.0064285714285714285
130,0.27506256103515625,1,130,0.5,100,100,5000,1,1,17,1772.454,1724.0,-48.454,0.0,1724.0,375.0,0.0,375.0,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.012666666666666666
134,0.17403793334960938,1,134,0.5,100,100,5000,1,1,10,1772.454,1167.0,-605.454,0.0,1167.0,200.0,0.0,200.0,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.00875
135,0.19204354286193848,1,135,0.5,100,100,5000,1,1,11,1772.454,1275.0,-497.454,0.0,1275.0,225.0,0.0,225.0,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.022222222222222223
133,0.2870643138885498,1,133,0.5,100,100,5000,1,1,17,1772.454,1798.0,25.546,0.0,1798.0,375.0,0.0,375.0,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.026
132,0.38408660888671875,1,132,0.5,100,100,5000,1,1,24,1772.454,2607.0,834.546,0.0,2607.0,550.0,0.0,550.0,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.007272727272727273
136,0.21004748344421387,1,136,0.5,100,100,5000,1,1,11,1772.454,1426.0,-346.454,0.0,1426.0,225.0,0.0,225.0,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.03222222222222222
137,0.21304869651794434,1,137,0.5,100,100,5000,1,1,11,1772.454,1421.0,-351.454,0.0,1421.0,225.0,0.0,225.0,0.6931471805599453%,44.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.03111111111111111
138,0.18604207038879395,1,138,0.5,100,100,5000,1,1,10,1772.454,1359.0,-413.454,0.0,1359.0,200.0,0.0,200.0,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.00625
140,0.25705838203430176,1,140,0.5,100,100,5000,1,1,16,1772.454,1793.0,20.546,0.0,1793.0,350.0,0.0,350.0,0.6931471805599453%,42.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.004285714285714286
139,0.31307029724121094,1,139,0.5,100,100,5000,1,1,19,1772.454,2251.0,478.546,0.0,2251.0,425.0,0.0,425.0,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,58.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.0029411764705882353
144,0.20004487037658691,1,144,0.5,100,100,5000,1,1,12,1772.454,1440.0,-332.454,0.0,1440.0,250.0,0.0,250.0,0.6931471805599453%,47.0%,0%,0.0%,100.0%,0.6931471805599453%,62.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.024
146,0.2360525131225586,1,146,0.5,100,100,5000,1,1,14,1772.454,1619.0,-153.454,0.0,1619.0,300.0,0.0,300.0,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.030833333333333334
147,0.20304512977600098,1,147,0.5,100,100,5000,1,1,12,1772.454,1236.0,-536.454,0.0,1236.0,250.0,0.0,250.0,0.6931471805599453%,56.0%,0%,0.0%,100.0%,0.6931471805599453%,40.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.001
142,0.29306626319885254,1,142,0.5,100,100,5000,1,1,19,1772.454,2059.0,286.546,0.0,2059.0,425.0,0.0,425.0,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.010588235294117647
143,0.29306578636169434,1,143,0.5,100,100,5000,1,1,19,1772.454,2005.0,232.546,0.0,2005.0,425.0,0.0,425.0,0.6931471805599453%,38.0%,0%,0.0%,100.0%,0.6931471805599453%,52.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.018823529411764704
145,0.26405906677246094,1,145,0.5,100,100,5000,1,1,17,1772.454,2044.0,271.546,0.0,2044.0,375.0,0.0,375.0,0.6931471805599453%,55.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.0
141,0.4050910472869873,1,141,0.5,100,100,5000,1,1,27,1772.454,2863.0,1090.546,0.0,2863.0,625.0,0.0,625.0,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,39.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.0188
148,0.16603708267211914,1,148,0.5,100,100,5000,1,1,10,1772.454,1204.0,-568.454,0.0,1204.0,200.0,0.0,200.0,0.6931471805599453%,51.0%,0%,0.0%,100.0%,0.6931471805599453%,59.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.00625
151,0.21104741096496582,1,151,0.5,100,100,5000,1,1,13,1772.454,1451.0,-321.454,0.0,1451.0,275.0,0.0,275.0,0.6931471805599453%,61.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.0009090909090909091
153,0.2070457935333252,1,153,0.5,100,100,5000,1,1,13,1772.454,1391.0,-381.454,0.0,1391.0,275.0,0.0,275.0,0.6931471805599453%,64.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.02090909090909091
154,0.21704792976379395,1,154,0.5,100,100,5000,1,1,14,1772.454,1559.0,-213.454,0.0,1559.0,300.0,0.0,300.0,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,47.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.023333333333333334
150,0.30406737327575684,1,150,0.5,100,100,5000,1,1,20,1772.454,2143.0,370.546,0.0,2143.0,450.0,0.0,450.0,0.6931471805599453%,56.0%,0%,0.0%,100.0%,0.6931471805599453%,54.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.0
149,0.3450777530670166,1,149,0.5,100,100,5000,1,1,23,1772.454,2447.0,674.546,0.0,2447.0,525.0,0.0,525.0,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,50.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.012857142857142857
152,0.2630586624145508,1,152,0.5,100,100,5000,1,1,17,1772.454,2032.0,259.546,0.0,2032.0,375.0,0.0,375.0,0.6931471805599453%,48.0%,0%,0.0%,100.0%,0.6931471805599453%,43.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.005333333333333333
157,0.23105192184448242,1,157,0.5,100,100,5000,1,1,15,1772.454,1622.0,-150.454,0.0,1622.0,325.0,0.0,325.0,0.6931471805599453%,50.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.016153846153846154
155,0.32607340812683105,1,155,0.5,100,100,5000,1,1,22,1772.454,2233.0,460.546,0.0,2233.0,500.0,0.0,500.0,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,58.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.0095
156,0.33307528495788574,1,156,0.5,100,100,5000,1,1,22,1772.454,2310.0,537.546,0.0,2310.0,500.0,0.0,500.0,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,57.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.0165
158,0.18304085731506348,1,158,0.5,100,100,5000,1,1,11,1772.454,1233.0,-539.454,0.0,1233.0,225.0,0.0,225.0,0.6931471805599453%,54.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.0011111111111111111
160,0.18204140663146973,1,160,0.5,100,100,5000,1,1,11,1772.454,1399.0,-373.454,0.0,1399.0,225.0,0.0,225.0,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,49.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.03111111111111111
162,0.16803860664367676,1,162,0.5,100,100,5000,1,1,10,1772.454,1336.0,-436.454,0.0,1336.0,200.0,0.0,200.0,0.6931471805599453%,49.0%,0%,0.0%,100.0%,0.6931471805599453%,46.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.01125
163,0.18204450607299805,1,163,0.5,100,100,5000,1,1,10,1772.454,1160.0,-612.454,0.0,1160.0,200.0,0.0,200.0,0.6931471805599453%,57.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.0225
164,0.15203475952148438,1,164,0.5,100,100,5000,1,1,8,1772.454,1103.0,-669.454,0.0,1103.0,150.0,0.0,150.0,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,41.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.008333333333333333
159,0.2450547218322754,1,159,0.5,100,100,5000,1,1,15,1772.454,1867.0,94.546,0.0,1867.0,325.0,0.0,325.0,0.6931471805599453%,40.0%,0%,0.0%,100.0%,0.6931471805599453%,42.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.013846153846153847
161,0.2360529899597168,1,161,0.5,100,100,5000,1,1,15,1772.454,1746.0,-26.454,0.0,1746.0,325.0,0.0,325.0,0.6931471805599453%,45.0%,0%,0.0%,100.0%,0.6931471805599453%,55.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.013846153846153847
165,0.20304512977600098,1,165,0.5,100,100,5000,1,1,13,1772.454,1352.0,-420.454,0.0,1352.0,275.0,0.0,275.0,0.6931471805599453%,53.0%,0%,0.0%,100.0%,0.6931471805599453%,56.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,-0.0027272727272727275
173,0.15903592109680176,1,173,0.5,100,100,5000,1,1,9,1772.454,1185.0,-587.454,0.0,1185.0,175.0,0.0,175.0,0.6931471805599453%,58.0%,0%,0.0%,100.0%,0.6931471805599453%,48.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.041428571428571426
167,0.2520575523376465,1,167,0.5,100,100,5000,1,1,15,1772.454,1696.0,-76.454,0.0,1696.0,325.0,0.0,325.0,0.6931471805599453%,52.0%,0%,0.0%,100.0%,0.6931471805599453%,44.0%,0%,0.0%,100.0%,zeros,local-global,0.0,0.1,1.4851485148514851,0.002,3,0.016153846153846154
