,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory,Optimal threshold,Decay rate of transient memory
791,0.6301419734954834,8,98,0.5,200,200,5000,1,1,18,5013.257,8647.967,3634.71,0.0,8647.967,1326.513,544.478,1870.991,0.6931471805599452%,52.0%,0%,0.0%,100.0%,0.6931471805599452%,45.5%,0%,0.0%,100.0%,zeros,local-global,7.179487179487179,0.1,1.0569233833221128,0.002
792,0.5621263980865479,8,99,0.5,200,200,5000,1,1,16,5013.257,8322.246,3308.989,0.0,8322.246,1260.383,388.384,1648.767,0.6931471805599452%,54.5%,0%,0.0%,100.0%,0.6931471805599452%,42.0%,0%,0.0%,100.0%,zeros,local-global,7.179487179487179,0.1,1.0569233833221128,0.002
794,0.5371217727661133,9,2,0.5,200,200,5000,1,1,16,5013.257,9358.721,4345.464,0.0,9358.721,1594.014,439.405,2033.419,0.6931471805599452%,42.5%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
790,0.8952019214630127,8,97,0.5,200,200,5000,1,1,23,5013.257,9355.411,4342.154,0.0,9355.411,1285.08,577.547,1862.627,0.6931471805599452%,46.5%,0%,0.0%,100.0%,0.6931471805599452%,57.0%,0%,0.0%,100.0%,zeros,local-global,7.179487179487179,0.1,1.0569233833221128,0.002
795,0.573129415512085,9,3,0.5,200,200,5000,1,1,17,5013.257,8751.538,3738.281,0.0,8751.538,1434.692,471.674,1906.366,0.6931471805599452%,55.5%,0%,0.0%,100.0%,0.6931471805599452%,53.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
800,0.5201177597045898,9,8,0.5,200,200,5000,1,1,16,5013.257,7886.688,2873.431,0.0,7886.688,1335.454,382.772,1718.226,0.6931471805599452%,53.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
797,0.5711300373077393,9,5,0.5,200,200,5000,1,1,19,5013.257,10478.057,5464.8,0.0,10478.057,1601.66,572.137,2173.797,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,46.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
804,0.44410133361816406,9,12,0.5,200,200,5000,1,1,13,5013.257,8354.097,3340.84,0.0,8354.097,1399.646,378.206,1777.852,0.6931471805599452%,51.0%,0%,0.0%,100.0%,0.6931471805599452%,47.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
796,0.7071595191955566,9,4,0.5,200,200,5000,1,1,21,5013.257,9604.635,4591.378,0.0,9604.635,1363.551,651.168,2014.719,0.6931471805599452%,49.5%,0%,0.0%,100.0%,0.6931471805599452%,44.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
799,0.640143871307373,9,7,0.5,200,200,5000,1,1,20,5013.257,8876.565,3863.308,0.0,8876.565,1264.053,620.805,1884.858,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,46.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
803,0.5251171588897705,9,11,0.5,200,200,5000,1,1,16,5013.257,7527.592,2514.335,0.0,7527.592,1180.83,446.418,1627.248,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,54.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
798,0.7021579742431641,9,6,0.5,200,200,5000,1,1,21,5013.257,8202.73,3189.473,0.0,8202.73,970.062,640.769,1610.831,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
802,0.5881328582763672,9,10,0.5,200,200,5000,1,1,18,5013.257,10009.694,4996.437,0.0,10009.694,1627.432,537.927,2165.359,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,55.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
801,0.8441894054412842,9,9,0.5,200,200,5000,1,1,26,5013.257,10329.78,5316.523,0.0,10329.78,1430.713,722.679,2153.392,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
807,0.4561030864715576,9,15,0.5,200,200,5000,1,1,14,5013.257,7489.625,2476.368,0.0,7489.625,1189.53,403.407,1592.937,0.6931471805599452%,47.5%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
808,0.4791069030761719,9,16,0.5,200,200,5000,1,1,15,5013.257,8370.736,3357.479,0.0,8370.736,1282.109,492.263,1774.372,0.6931471805599452%,41.0%,0%,0.0%,100.0%,0.6931471805599452%,45.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
809,0.4631052017211914,9,17,0.5,200,200,5000,1,1,14,5013.257,6793.322,1780.065,0.0,6793.322,1113.344,347.212,1460.556,0.6931471805599452%,43.0%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
805,0.5831320285797119,9,13,0.5,200,200,5000,1,1,18,5013.257,8834.856,3821.599,0.0,8834.856,1267.692,596.818,1864.51,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
810,0.49811315536499023,9,18,0.5,200,200,5000,1,1,15,5013.257,6952.67,1939.413,0.0,6952.67,1000.79,457.206,1457.996,0.6931471805599452%,46.0%,0%,0.0%,100.0%,0.6931471805599452%,46.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
806,0.7301638126373291,9,14,0.5,200,200,5000,1,1,23,5013.257,8119.293,3106.036,0.0,8119.293,1000.3,677.7,1678.0,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
812,0.6081371307373047,9,20,0.5,200,200,5000,1,1,20,5013.257,8222.937,3209.68,0.0,8222.937,1016.834,583.347,1600.181,0.6931471805599452%,47.0%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
811,0.7151615619659424,9,19,0.5,200,200,5000,1,1,22,5013.257,8383.756,3370.499,0.0,8383.756,1153.793,565.535,1719.328,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
813,0.5091133117675781,9,21,0.5,200,200,5000,1,1,15,5013.257,7592.311,2579.054,0.0,7592.311,1177.484,431.24,1608.724,0.6931471805599452%,53.5%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
818,0.38208580017089844,9,26,0.5,200,200,5000,1,1,11,5013.257,5938.813,925.556,0.0,5938.813,906.549,249.601,1156.15,0.6931471805599452%,48.5%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
814,0.5381195545196533,9,22,0.5,200,200,5000,1,1,16,5013.257,7952.613,2939.356,0.0,7952.613,1382.598,471.277,1853.875,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,49.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
816,0.5281200408935547,9,24,0.5,200,200,5000,1,1,15,5013.257,7070.343,2057.086,0.0,7070.343,1043.139,493.476,1536.615,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
815,0.56412672996521,9,23,0.5,200,200,5000,1,1,17,5013.257,8244.59,3231.333,0.0,8244.59,1182.328,520.908,1703.236,0.6931471805599452%,45.5%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
817,0.5851330757141113,9,25,0.5,200,200,5000,1,1,18,5013.257,8891.62,3878.363,0.0,8891.62,1346.947,478.255,1825.202,0.6931471805599452%,50.0%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
819,0.5651264190673828,9,27,0.5,200,200,5000,1,1,17,5013.257,8250.469,3237.212,0.0,8250.469,1265.774,561.136,1826.91,0.6931471805599452%,57.0%,0%,0.0%,100.0%,0.6931471805599452%,57.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
820,0.6381442546844482,9,28,0.5,200,200,5000,1,1,21,5013.257,9035.088,4021.831,0.0,9035.088,1256.23,644.429,1900.659,0.6931471805599452%,54.0%,0%,0.0%,100.0%,0.6931471805599452%,52.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
822,0.5491249561309814,9,30,0.5,200,200,5000,1,1,16,5013.257,7256.8,2243.543,0.0,7256.8,1105.243,492.855,1598.098,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,44.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
823,0.4991133213043213,9,31,0.5,200,200,5000,1,1,15,5013.257,7851.887,2838.63,0.0,7851.887,1357.564,414.502,1772.066,0.6931471805599452%,49.5%,0%,0.0%,100.0%,0.6931471805599452%,50.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
821,0.6971573829650879,9,29,0.5,200,200,5000,1,1,22,5013.257,10540.336,5527.079,0.0,10540.336,1687.18,661.118,2348.298,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
825,0.4741053581237793,9,33,0.5,200,200,5000,1,1,14,5013.257,6650.732,1637.475,0.0,6650.732,985.122,382.313,1367.435,0.6931471805599452%,44.0%,0%,0.0%,100.0%,0.6931471805599452%,50.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
824,0.5131163597106934,9,32,0.5,200,200,5000,1,1,16,5013.257,7692.584,2679.327,0.0,7692.584,1235.088,469.459,1704.547,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,56.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
826,0.49111056327819824,9,34,0.5,200,200,5000,1,1,15,5013.257,8100.477,3087.22,0.0,8100.477,1348.203,396.93,1745.133,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,56.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
827,0.7321701049804688,9,35,0.5,200,200,5000,1,1,23,5013.257,9807.488,4794.231,0.0,9807.488,1385.685,654.241,2039.926,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
829,0.5421223640441895,9,37,0.5,200,200,5000,1,1,17,5013.257,6416.675,1403.418,0.0,6416.675,826.451,557.385,1383.836,0.6931471805599452%,47.0%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
831,0.42909765243530273,9,39,0.5,200,200,5000,1,1,13,5013.257,5986.874,973.617,0.0,5986.874,862.539,394.355,1256.894,0.6931471805599452%,44.5%,0%,0.0%,100.0%,0.6931471805599452%,48.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
830,0.5481231212615967,9,38,0.5,200,200,5000,1,1,16,5013.257,6650.672,1637.415,0.0,6650.672,940.957,455.467,1396.424,0.6931471805599452%,56.5%,0%,0.0%,100.0%,0.6931471805599452%,46.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
828,0.7121601104736328,9,36,0.5,200,200,5000,1,1,23,5013.257,9376.928,4363.671,0.0,9376.928,1229.085,677.457,1906.542,0.6931471805599452%,52.0%,0%,0.0%,100.0%,0.6931471805599452%,52.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
835,0.6141397953033447,9,43,0.5,200,200,5000,1,1,19,5013.257,8387.51,3374.253,0.0,8387.51,1183.897,533.33,1717.227,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
834,0.6671504974365234,9,42,0.5,200,200,5000,1,1,20,5013.257,8605.927,3592.67,0.0,8605.927,1226.338,651.873,1878.211,0.6931471805599452%,52.5%,0%,0.0%,100.0%,0.6931471805599452%,47.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
837,0.3850874900817871,9,45,0.5,200,200,5000,1,1,12,5013.257,6071.075,1057.818,0.0,6071.075,1021.156,353.451,1374.607,0.6931471805599452%,48.0%,0%,0.0%,100.0%,0.6931471805599452%,51.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
833,0.8161840438842773,9,41,0.5,200,200,5000,1,1,26,5013.257,10058.037,5044.78,0.0,10058.037,1230.875,834.116,2064.991,0.6931471805599452%,51.5%,0%,0.0%,100.0%,0.6931471805599452%,52.0%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
832,0.8471894264221191,9,40,0.5,200,200,5000,1,1,26,5013.257,8687.369,3674.112,0.0,8687.369,1113.941,829.926,1943.867,0.6931471805599452%,50.5%,0%,0.0%,100.0%,0.6931471805599452%,49.5%,0%,0.0%,100.0%,zeros,local-global,8.205128205128204,0.1,1.0569233833221128,0.002
