,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Simulated-Theoretical min difference for learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory
87,0.7021579742431641,9,6,0.8,250,250,1000,1,1,19,7006.239,14057.342,7051.103,1419.2,15476.542,14057.342,701.136,409.391,1110.527,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,3.2332424242424245,0.1
91,0.40409088134765625,10,0,0.8,250,250,1000,1,1,10,7006.239,9117.459,2111.22,1380.8,10498.259,9117.459,421.76,246.286,668.046,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
90,0.5511229038238525,9,9,0.8,250,250,1000,1,1,14,7006.239,11076.666,4070.427,1430.4,12507.066,11076.666,563.338,339.119,902.457,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,3.2332424242424245,0.1
93,0.501112699508667,10,2,0.8,250,250,1000,1,1,13,7006.239,9886.208,2879.969,1571.2,11457.408,9886.208,527.183,345.246,872.429,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
86,0.9402115345001221,9,5,0.8,250,250,1000,1,1,27,7006.239,22374.224,15367.985,1390.4,23764.624,22374.224,1202.492,600.685,1803.177,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,3.2332424242424245,0.1
89,0.8431899547576904,9,8,0.8,250,250,1000,1,1,23,7006.239,18170.573,11164.334,1364.8,19535.373,18170.573,1014.271,479.288,1493.559,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,3.2332424242424245,0.1
94,0.46010255813598633,10,3,0.8,250,250,1000,1,1,12,7006.239,10549.972,3543.733,1545.6,12095.572,10549.972,524.321,238.076,762.397,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
92,0.5991349220275879,10,1,0.8,250,250,1000,1,1,16,7006.239,13538.036,6531.797,1436.8,14974.836,13538.036,659.333,424.903,1084.236,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
95,0.5371208190917969,10,4,0.8,250,250,1000,1,1,14,7006.239,10480.509,3474.27,1520.0,12000.509,10480.509,525.44,277.663,803.103,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
98,0.48210835456848145,10,7,0.8,250,250,1000,1,1,13,7006.239,11283.011,4276.772,1254.4,12537.411,11283.011,581.997,308.591,890.588,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
101,0.4090919494628906,11,0,0.8,250,250,1000,1,1,12,7006.239,10987.014,3980.775,1374.4,12361.414,10987.014,599.174,310.118,909.292,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
103,0.43709874153137207,11,2,0.8,250,250,1000,1,1,12,7006.239,9791.651,2785.412,1404.8,11196.451,9791.651,593.214,320.637,913.851,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
97,0.6871533393859863,10,6,0.8,250,250,1000,1,1,19,7006.239,14057.342,7051.103,1419.2,15476.542,14057.342,701.136,409.391,1110.527,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
100,0.5251176357269287,10,9,0.8,250,250,1000,1,1,14,7006.239,11076.666,4070.427,1430.4,12507.066,11076.666,563.338,339.119,902.457,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
102,0.4901103973388672,11,1,0.8,250,250,1000,1,1,13,7006.239,11589.837,4583.598,1340.8,12930.637,11589.837,646.52,275.509,922.029,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
96,0.9102048873901367,10,5,0.8,250,250,1000,1,1,27,7006.239,22374.224,15367.985,1390.4,23764.624,22374.224,1202.492,600.685,1803.177,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
99,0.7741742134094238,10,8,0.8,250,250,1000,1,1,23,7006.239,18170.573,11164.334,1364.8,19535.373,18170.573,1014.271,479.288,1493.559,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
104,0.753169059753418,11,3,0.8,250,250,1000,1,1,22,7006.239,15207.197,8200.958,1545.6,16752.797,15207.197,848.924,467.181,1316.105,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
105,0.6501450538635254,11,4,0.8,250,250,1000,1,1,17,7006.239,13274.115,6267.876,1436.8,14710.915,13274.115,821.755,376.273,1198.028,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
110,0.4921102523803711,11,9,0.8,250,250,1000,1,1,14,7006.239,11220.102,4213.863,1374.4,12594.502,11220.102,617.031,322.738,939.769,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
107,0.5551247596740723,11,6,0.8,250,250,1000,1,1,15,7006.239,12022.835,5016.596,1329.6,13352.435,12022.835,674.037,339.714,1013.751,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
108,0.6351420879364014,11,7,0.8,250,250,1000,1,1,17,7006.239,13752.531,6746.292,1529.6,15282.131,13752.531,844.101,372.48,1216.581,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
111,0.45510315895080566,12,0,0.8,250,250,1000,1,1,12,7006.239,10987.014,3980.775,1374.4,12361.414,10987.014,599.174,310.118,909.292,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
106,0.7581713199615479,11,5,0.8,250,250,1000,1,1,21,7006.239,18039.677,11033.438,1452.8,19492.477,18039.677,947.502,424.786,1372.288,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
112,0.4581029415130615,12,1,0.8,250,250,1000,1,1,13,7006.239,11589.837,4583.598,1340.8,12930.637,11589.837,646.52,275.509,922.029,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
109,0.7131597995758057,11,8,0.8,250,250,1000,1,1,19,7006.239,17628.925,10622.686,1156.8,18785.725,17628.925,916.878,439.417,1356.295,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
113,0.4871094226837158,12,2,0.8,250,250,1000,1,1,12,7006.239,9791.651,2785.412,1404.8,11196.451,9791.651,593.214,320.637,913.851,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
115,0.5841310024261475,12,4,0.8,250,250,1000,1,1,17,7006.239,13274.115,6267.876,1436.8,14710.915,13274.115,821.755,376.273,1198.028,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
117,0.5231173038482666,12,6,0.8,250,250,1000,1,1,15,7006.239,12022.835,5016.596,1329.6,13352.435,12022.835,674.037,339.714,1013.751,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
121,0.4501008987426758,13,0,0.8,250,250,1000,1,1,13,7006.239,11110.07,4103.831,1374.4,12484.47,11110.07,541.664,373.004,914.668,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
120,0.4851090908050537,12,9,0.8,250,250,1000,1,1,14,7006.239,11220.102,4213.863,1374.4,12594.502,11220.102,617.031,322.738,939.769,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
114,0.7521693706512451,12,3,0.8,250,250,1000,1,1,22,7006.239,15207.197,8200.958,1545.6,16752.797,15207.197,848.924,467.181,1316.105,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
118,0.6021356582641602,12,7,0.8,250,250,1000,1,1,17,7006.239,13752.531,6746.292,1529.6,15282.131,13752.531,844.101,372.48,1216.581,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
116,0.7741754055023193,12,5,0.8,250,250,1000,1,1,21,7006.239,18039.677,11033.438,1452.8,19492.477,18039.677,947.502,424.786,1372.288,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
119,0.7191617488861084,12,8,0.8,250,250,1000,1,1,19,7006.239,17628.925,10622.686,1156.8,18785.725,17628.925,916.878,439.417,1356.295,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
122,0.5241186618804932,13,1,0.8,250,250,1000,1,1,15,7006.239,14407.459,7401.22,1507.2,15914.659,14407.459,820.994,415.72,1236.714,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
123,0.45510220527648926,13,2,0.8,250,250,1000,1,1,12,7006.239,9797.303,2791.064,1580.8,11378.103,9797.303,672.562,293.101,965.663,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
124,0.4541013240814209,13,3,0.8,250,250,1000,1,1,12,7006.239,11583.764,4577.525,1547.2,13130.964,11583.764,622.91,325.898,948.808,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
125,0.6021370887756348,13,4,0.8,250,250,1000,1,1,16,7006.239,13841.162,6834.923,1590.4,15431.562,13841.162,825.672,429.982,1255.654,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
127,0.5541248321533203,13,6,0.8,250,250,1000,1,1,15,7006.239,13107.914,6101.675,1411.2,14519.114,13107.914,714.223,445.672,1159.895,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
128,0.5651271343231201,13,7,0.8,250,250,1000,1,1,15,7006.239,12906.253,5900.014,1620.8,14527.053,12906.253,722.858,403.401,1126.259,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
131,0.49311137199401855,14,0,0.8,250,250,1000,1,1,13,7006.239,11110.07,4103.831,1374.4,12484.47,11110.07,541.664,373.004,914.668,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
130,0.5541255474090576,13,9,0.8,250,250,1000,1,1,15,7006.239,12125.056,5118.817,1126.4,13251.456,12125.056,667.016,349.214,1016.23,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
133,0.47710728645324707,14,2,0.8,250,250,1000,1,1,12,7006.239,9797.303,2791.064,1580.8,11378.103,9797.303,672.562,293.101,965.663,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
129,0.796180009841919,13,8,0.8,250,250,1000,1,1,22,7006.239,19977.959,12971.72,1364.8,21342.759,19977.959,1088.046,629.629,1717.675,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
126,0.9342093467712402,13,5,0.8,250,250,1000,1,1,26,7006.239,21994.268,14988.029,1400.0,23394.268,21994.268,1286.935,671.822,1958.757,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
132,0.5711288452148438,14,1,0.8,250,250,1000,1,1,15,7006.239,14407.459,7401.22,1507.2,15914.659,14407.459,820.994,415.72,1236.714,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
134,0.4781074523925781,14,3,0.8,250,250,1000,1,1,12,7006.239,11583.764,4577.525,1547.2,13130.964,11583.764,622.91,325.898,948.808,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
135,0.6101374626159668,14,4,0.8,250,250,1000,1,1,16,7006.239,13841.162,6834.923,1590.4,15431.562,13841.162,825.672,429.982,1255.654,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
141,0.3600807189941406,15,0,0.8,250,250,1000,1,1,9,7006.239,8488.554,1482.315,1504.0,9992.554,8488.554,506.314,277.063,783.377,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
137,0.5681266784667969,14,6,0.8,250,250,1000,1,1,15,7006.239,13107.914,6101.675,1411.2,14519.114,13107.914,714.223,445.672,1159.895,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
138,0.5901331901550293,14,7,0.8,250,250,1000,1,1,15,7006.239,12906.253,5900.014,1620.8,14527.053,12906.253,722.858,403.401,1126.259,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
142,0.5651266574859619,15,1,0.8,250,250,1000,1,1,15,7006.239,14898.244,7892.005,1625.6,16523.844,14898.244,805.497,601.029,1406.526,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
140,0.5871329307556152,14,9,0.8,250,250,1000,1,1,15,7006.239,12125.056,5118.817,1126.4,13251.456,12125.056,667.016,349.214,1016.23,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
136,0.9592170715332031,14,5,0.8,250,250,1000,1,1,26,7006.239,21994.268,14988.029,1400.0,23394.268,21994.268,1286.935,671.822,1958.757,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
143,0.525118350982666,15,2,0.8,250,250,1000,1,1,14,7006.239,10958.029,3951.79,1481.6,12439.629,10958.029,700.537,392.425,1092.962,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
144,0.45110106468200684,15,3,0.8,250,250,1000,1,1,12,7006.239,10635.277,3629.038,1459.2,12094.477,10635.277,593.393,362.093,955.486,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
139,0.814183235168457,14,8,0.8,250,250,1000,1,1,22,7006.239,19977.959,12971.72,1364.8,21342.759,19977.959,1088.046,629.629,1717.675,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
145,0.5991346836090088,15,4,0.8,250,250,1000,1,1,16,7006.239,14600.173,7593.934,1590.4,16190.573,14600.173,943.945,450.743,1394.688,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
151,0.39308810234069824,16,0,0.8,250,250,1000,1,1,9,7006.239,8488.554,1482.315,1504.0,9992.554,8488.554,506.314,277.063,783.377,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
147,0.7261631488800049,15,6,0.8,250,250,1000,1,1,19,7006.239,14043.103,7036.864,1566.4,15609.503,14043.103,750.75,592.832,1343.582,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
150,0.5271182060241699,15,9,0.8,250,250,1000,1,1,13,7006.239,10698.138,3691.899,1545.6,12243.738,10698.138,671.003,366.666,1037.669,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
148,0.6581485271453857,15,7,0.8,250,250,1000,1,1,17,7006.239,14022.942,7016.703,1540.8,15563.742,14022.942,826.494,555.267,1381.761,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
149,0.7041587829589844,15,8,0.8,250,250,1000,1,1,18,7006.239,18658.15,11651.911,1352.0,20010.15,18658.15,1053.255,647.21,1700.465,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
152,0.5941338539123535,16,1,0.8,250,250,1000,1,1,15,7006.239,14898.244,7892.005,1625.6,16523.844,14898.244,805.497,601.029,1406.526,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
153,0.5601260662078857,16,2,0.8,250,250,1000,1,1,14,7006.239,10958.029,3951.79,1481.6,12439.629,10958.029,700.537,392.425,1092.962,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
146,0.9642174243927002,15,5,0.8,250,250,1000,1,1,26,7006.239,22148.196,15141.957,1342.4,23490.596,22148.196,1244.037,838.682,2082.719,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
154,0.4811077117919922,16,3,0.8,250,250,1000,1,1,12,7006.239,10635.277,3629.038,1459.2,12094.477,10635.277,593.393,362.093,955.486,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
155,0.5961344242095947,16,4,0.8,250,250,1000,1,1,16,7006.239,14600.173,7593.934,1590.4,16190.573,14600.173,943.945,450.743,1394.688,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
162,0.401090145111084,17,1,0.8,250,250,1000,1,1,11,7006.239,10705.108,3698.869,1404.8,12109.908,10705.108,558.819,418.003,976.822,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
160,0.4431002140045166,16,9,0.8,250,250,1000,1,1,13,7006.239,10698.138,3691.899,1545.6,12243.738,10698.138,671.003,366.666,1037.669,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
163,0.3610806465148926,17,2,0.8,250,250,1000,1,1,10,7006.239,8213.892,1207.653,1696.0,9909.892,8213.892,595.912,349.91,945.822,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
157,0.7021579742431641,16,6,0.8,250,250,1000,1,1,19,7006.239,14043.103,7036.864,1566.4,15609.503,14043.103,750.75,592.832,1343.582,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
159,0.6231412887573242,16,8,0.8,250,250,1000,1,1,18,7006.239,18658.15,11651.911,1352.0,20010.15,18658.15,1053.255,647.21,1700.465,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
158,0.6801536083221436,16,7,0.8,250,250,1000,1,1,17,7006.239,14022.942,7016.703,1540.8,15563.742,14022.942,826.494,555.267,1381.761,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
156,0.9062044620513916,16,5,0.8,250,250,1000,1,1,26,7006.239,22148.196,15141.957,1342.4,23490.596,22148.196,1244.037,838.682,2082.719,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
161,0.7471683025360107,17,0,0.8,250,250,1000,1,1,20,7006.239,15557.743,8551.504,1204.8,16762.543,15557.743,930.684,664.649,1595.333,0.8292616875182227%,48.4%,48.4%,100.0%,0.0%,0.8372616875182227%,47.6%,47.6%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
164,0.4941110610961914,17,3,0.8,250,250,1000,1,1,14,7006.239,13128.653,6122.414,1459.2,14587.853,13128.653,796.865,445.45,1242.315,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
167,0.40609216690063477,17,6,0.8,250,250,1000,1,1,11,7006.239,10815.351,3809.112,1588.8,12404.151,10815.351,694.206,352.365,1046.571,0.7772616875182228%,53.6%,53.6%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
170,0.4180943965911865,17,9,0.8,250,250,1000,1,1,11,7006.239,9949.287,2943.048,1347.2,11296.487,9949.287,531.567,384.276,915.843,0.8532616875182227%,46.0%,46.0%,100.0%,0.0%,0.8932616875182228%,42.0%,42.0%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
165,0.5811309814453125,17,4,0.8,250,250,1000,1,1,16,7006.239,16026.977,9020.738,1648.0,17674.977,16026.977,1011.646,600.479,1612.125,0.7412616875182227%,57.2%,57.2%,100.0%,0.0%,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
168,0.4701073169708252,17,7,0.8,250,250,1000,1,1,12,7006.239,10094.281,3088.042,1604.8,11699.081,10094.281,678.657,296.197,974.854,0.8012616875182228%,51.2%,51.2%,100.0%,0.0%,0.7812616875182228%,53.2%,53.2%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
172,0.4250962734222412,18,1,0.8,250,250,1000,1,1,11,7006.239,10705.108,3698.869,1404.8,12109.908,10705.108,558.819,418.003,976.822,0.8652616875182227%,44.8%,44.8%,100.0%,0.0%,0.8692616875182227%,44.4%,44.4%,100.0%,0.0%,zeros,local-global,6.869515151515152,0.1
173,0.40208888053894043,18,2,0.8,250,250,1000,1,1,10,7006.239,8213.892,1207.653,1696.0,9909.892,8213.892,595.912,349.91,945.822,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.7972616875182228%,51.6%,51.6%,100.0%,0.0%,zeros,local-global,6.869515151515152,0.1
169,0.6941571235656738,17,8,0.8,250,250,1000,1,1,20,7006.239,18328.094,11321.855,1352.0,19680.094,18328.094,1169.191,632.627,1801.818,0.8332616875182227%,48.0%,48.0%,100.0%,0.0%,0.7692616875182228%,54.4%,54.4%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
174,0.46610569953918457,18,3,0.8,250,250,1000,1,1,14,7006.239,13128.653,6122.414,1459.2,14587.853,13128.653,796.865,445.45,1242.315,0.8132616875182227%,50.0%,50.0%,100.0%,0.0%,0.8252616875182227%,48.8%,48.8%,100.0%,0.0%,zeros,local-global,6.869515151515152,0.1
166,0.9412124156951904,17,5,0.8,250,250,1000,1,1,27,7006.239,22612.048,15605.809,1596.8,24208.848,22612.048,1196.945,1074.608,2271.553,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7652616875182228%,54.8%,54.8%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
