,time_elapsed,simulationTypeNumber,seed,learning_rate,n_pattern,n_pattern_features,max_epochs,energy_exponent,preset_simulation,Learning was complete at epoch #,Theoretical: random-walk efficiency,Simulated: efficiency (m_perc/m_min),Simulated-Theoretical efficiency difference,Theoretical: minimum energy for learning,Simulated: energy actually used by learning,Simulated-Theoretical min difference for learning,Energy expended by simulations for consolidations,Energy expended by simulations for maintenance,Energy expended total,(seen) NLL,(seen) Accuracy,(seen) Precision,(seen) Sensitivity,(seen) Specificity,(unseen) NLL,(unseen) Accuracy,(unseen) Precision,(unseen) Sensitivity,(unseen) Specificity,weights_initialised_as,cache_algorithm,max_size_of_transient_memory,maintenance_cost_of_transient_memory
89,1.489335536956787,9,8,0.8,400,400,3000,1,1,22,14179.631,31912.721,17733.09,2321.6,34234.321,31912.721,1407.445,795.83,2203.275,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,3.2332424242424245,0.1
88,1.9294347763061523,9,7,0.8,400,400,3000,1,1,29,14179.631,38502.951,24323.32,2331.2,40834.151,38502.951,1986.411,914.959,2901.37,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,3.2332424242424245,0.1
91,1.3713085651397705,10,0,0.8,400,400,3000,1,1,20,14179.631,28206.251,14026.62,2731.2,30937.451,28206.251,1391.081,665.886,2056.967,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
93,1.1442577838897705,10,2,0.8,400,400,3000,1,1,17,14179.631,26396.115,12216.484,2747.2,29143.315,26396.115,1246.299,532.62,1778.919,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
92,1.374309778213501,10,1,0.8,400,400,3000,1,1,20,14179.631,30668.538,16488.907,2689.6,33358.138,30668.538,1437.281,635.386,2072.667,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
95,1.163261890411377,10,4,0.8,400,400,3000,1,1,16,14179.631,21327.426,7147.795,2724.8,24052.226,21327.426,1030.838,573.858,1604.696,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
96,1.214273452758789,10,5,0.8,400,400,3000,1,1,17,14179.631,28837.901,14658.27,2700.8,31538.701,28837.901,1308.454,688.856,1997.31,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
94,1.7463936805725098,10,3,0.8,400,400,3000,1,1,26,14179.631,37696.589,23516.958,2756.8,40453.389,37696.589,1920.011,812.448,2732.459,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
90,2.3815364837646484,9,9,0.8,400,400,3000,1,1,37,14179.631,48862.974,34683.343,2424.0,51286.974,48862.974,2715.186,1296.221,4011.407,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,3.2332424242424245,0.1
101,1.0222299098968506,11,0,0.8,400,400,3000,1,1,14,14179.631,23310.947,9131.316,2747.2,26058.147,23310.947,1079.675,587.871,1667.546,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
97,1.585357666015625,10,6,0.8,400,400,3000,1,1,23,14179.631,33665.069,19485.438,2784.0,36449.069,33665.069,1751.99,765.156,2517.146,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
99,1.4533274173736572,10,8,0.8,400,400,3000,1,1,22,14179.631,31912.721,17733.09,2321.6,34234.321,31912.721,1407.445,795.83,2203.275,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
98,1.8964266777038574,10,7,0.8,400,400,3000,1,1,29,14179.631,38502.951,24323.32,2331.2,40834.151,38502.951,1986.411,914.959,2901.37,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
104,1.065239667892456,11,3,0.8,400,400,3000,1,1,15,14179.631,23613.972,9434.341,2779.2,26393.172,23613.972,1147.313,461.056,1608.369,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
102,1.6473708152770996,11,1,0.8,400,400,3000,1,1,25,14179.631,39458.829,25279.198,2622.4,42081.229,39458.829,1932.42,1072.657,3005.077,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
103,1.5643515586853027,11,2,0.8,400,400,3000,1,1,23,14179.631,34929.268,20749.637,2940.8,37870.068,34929.268,1745.982,902.032,2648.014,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
105,1.4053165912628174,11,4,0.8,400,400,3000,1,1,21,14179.631,26009.172,11829.541,2872.0,28881.172,26009.172,1244.916,846.704,2091.62,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
100,2.276512622833252,10,9,0.8,400,400,3000,1,1,37,14179.631,48862.974,34683.343,2424.0,51286.974,48862.974,2715.186,1296.221,4011.407,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,3.6372727272727277,0.1
107,1.1782653331756592,11,6,0.8,400,400,3000,1,1,18,14179.631,30599.808,16420.177,2352.0,32951.808,30599.808,1516.659,821.568,2338.227,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
106,1.4843332767486572,11,5,0.8,400,400,3000,1,1,22,14179.631,33434.391,19254.76,2700.8,36135.191,33434.391,1643.948,943.199,2587.147,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
108,1.2972919940948486,11,7,0.8,400,400,3000,1,1,19,14179.631,29119.024,14939.393,2936.0,32055.024,29119.024,1432.251,675.343,2107.594,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
109,1.1802647113800049,11,8,0.8,400,400,3000,1,1,17,14179.631,28699.315,14519.684,2940.8,31640.115,28699.315,1304.008,754.245,2058.253,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
111,0.9932243824005127,12,0,0.8,400,400,3000,1,1,14,14179.631,23310.947,9131.316,2747.2,26058.147,23310.947,1079.675,587.871,1667.546,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
114,1.0262320041656494,12,3,0.8,400,400,3000,1,1,15,14179.631,23613.972,9434.341,2779.2,26393.172,23613.972,1147.313,461.056,1608.369,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
110,1.6463708877563477,11,9,0.8,400,400,3000,1,1,25,14179.631,37088.596,22908.965,2780.8,39869.396,37088.596,1880.5,1044.263,2924.763,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,4.041303030303031,0.1
113,1.5243430137634277,12,2,0.8,400,400,3000,1,1,23,14179.631,34929.268,20749.637,2940.8,37870.068,34929.268,1745.982,902.032,2648.014,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
112,1.617363691329956,12,1,0.8,400,400,3000,1,1,25,14179.631,39458.829,25279.198,2622.4,42081.229,39458.829,1932.42,1072.657,3005.077,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
115,1.4583282470703125,12,4,0.8,400,400,3000,1,1,21,14179.631,26009.172,11829.541,2872.0,28881.172,26009.172,1244.916,846.704,2091.62,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
117,1.2432796955108643,12,6,0.8,400,400,3000,1,1,18,14179.631,30599.808,16420.177,2352.0,32951.808,30599.808,1516.659,821.568,2338.227,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
116,1.5183422565460205,12,5,0.8,400,400,3000,1,1,22,14179.631,33434.391,19254.76,2700.8,36135.191,33434.391,1643.948,943.199,2587.147,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
118,1.3473029136657715,12,7,0.8,400,400,3000,1,1,19,14179.631,29119.024,14939.393,2936.0,32055.024,29119.024,1432.251,675.343,2107.594,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
119,1.1492586135864258,12,8,0.8,400,400,3000,1,1,17,14179.631,28699.315,14519.684,2940.8,31640.115,28699.315,1304.008,754.245,2058.253,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
120,1.5573511123657227,12,9,0.8,400,400,3000,1,1,25,14179.631,37088.596,22908.965,2780.8,39869.396,37088.596,1880.5,1044.263,2924.763,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,4.445333333333334,0.1
121,1.4923367500305176,13,0,0.8,400,400,3000,1,1,24,14179.631,35312.872,21133.241,2744.0,38056.872,35312.872,1982.991,1068.873,3051.864,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
125,1.0412342548370361,13,4,0.8,400,400,3000,1,1,15,14179.631,24626.336,10446.705,2435.2,27061.536,24626.336,1232.563,590.131,1822.694,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
122,1.5093400478363037,13,1,0.8,400,400,3000,1,1,22,14179.631,36967.211,22787.58,2971.2,39938.411,36967.211,1838.506,967.659,2806.165,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
123,1.451326608657837,13,2,0.8,400,400,3000,1,1,22,14179.631,34910.544,20730.913,3083.2,37993.744,34910.544,1807.682,1086.173,2893.855,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
124,1.4333229064941406,13,3,0.8,400,400,3000,1,1,22,14179.631,35507.344,21327.713,2886.4,38393.744,35507.344,1893.245,826.688,2719.933,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
127,1.2772879600524902,13,6,0.8,400,400,3000,1,1,18,14179.631,28335.59,14155.959,2659.2,30994.79,28335.59,1435.952,779.001,2214.953,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
126,1.651371955871582,13,5,0.8,400,400,3000,1,1,25,14179.631,36129.464,21949.833,2699.2,38828.664,36129.464,1970.195,1009.371,2979.566,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
129,1.2152736186981201,13,8,0.8,400,400,3000,1,1,19,14179.631,30850.666,16671.035,2836.8,33687.466,30850.666,1536.412,921.013,2457.425,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
128,1.965442419052124,13,7,0.8,400,400,3000,1,1,32,14179.631,45741.465,31561.834,2766.4,48507.865,45741.465,2510.433,1274.796,3785.229,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
135,1.0322322845458984,14,4,0.8,400,400,3000,1,1,15,14179.631,24626.336,10446.705,2435.2,27061.536,24626.336,1232.563,590.131,1822.694,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
131,1.5783555507659912,14,0,0.8,400,400,3000,1,1,24,14179.631,35312.872,21133.241,2744.0,38056.872,35312.872,1982.991,1068.873,3051.864,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
132,1.4673304557800293,14,1,0.8,400,400,3000,1,1,22,14179.631,36967.211,22787.58,2971.2,39938.411,36967.211,1838.506,967.659,2806.165,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
133,1.476332664489746,14,2,0.8,400,400,3000,1,1,22,14179.631,34910.544,20730.913,3083.2,37993.744,34910.544,1807.682,1086.173,2893.855,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
130,1.8984274864196777,13,9,0.8,400,400,3000,1,1,29,14179.631,41053.227,26873.596,2880.0,43933.227,41053.227,2293.863,1160.659,3454.522,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,4.849363636363637,0.1
134,1.5853571891784668,14,3,0.8,400,400,3000,1,1,22,14179.631,35507.344,21327.713,2886.4,38393.744,35507.344,1893.245,826.688,2719.933,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
137,1.265284538269043,14,6,0.8,400,400,3000,1,1,18,14179.631,28335.59,14155.959,2659.2,30994.79,28335.59,1435.952,779.001,2214.953,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
136,1.7273890972137451,14,5,0.8,400,400,3000,1,1,25,14179.631,36129.464,21949.833,2699.2,38828.664,36129.464,1970.195,1009.371,2979.566,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
141,1.015228509902954,15,0,0.8,400,400,3000,1,1,13,14179.631,20500.304,6320.673,2852.8,23353.104,20500.304,1043.189,573.412,1616.601,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
139,1.389312505722046,14,8,0.8,400,400,3000,1,1,19,14179.631,30850.666,16671.035,2836.8,33687.466,30850.666,1536.412,921.013,2457.425,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
145,0.8001797199249268,15,4,0.8,400,400,3000,1,1,10,14179.631,16937.158,2757.527,3065.6,20002.758,16937.158,824.446,566.415,1390.861,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
142,1.524343490600586,15,1,0.8,400,400,3000,1,1,20,14179.631,35812.582,21632.951,2545.6,38358.182,35812.582,1808.169,1052.123,2860.292,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
144,1.3333001136779785,15,3,0.8,400,400,3000,1,1,19,14179.631,33178.531,18998.9,2878.4,36056.931,33178.531,1547.36,946.855,2494.215,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
138,2.1394810676574707,14,7,0.8,400,400,3000,1,1,32,14179.631,45741.465,31561.834,2766.4,48507.865,45741.465,2510.433,1274.796,3785.229,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
143,1.6783781051635742,15,2,0.8,400,400,3000,1,1,24,14179.631,37598.52,23418.889,2758.4,40356.92,37598.52,1999.894,1238.374,3238.268,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
140,1.9984500408172607,14,9,0.8,400,400,3000,1,1,29,14179.631,41053.227,26873.596,2880.0,43933.227,41053.227,2293.863,1160.659,3454.522,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,5.25339393939394,0.1
146,1.0942466259002686,15,5,0.8,400,400,3000,1,1,15,14179.631,25346.634,11167.003,2302.4,27649.034,25346.634,1321.523,537.162,1858.685,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
151,0.9292099475860596,16,0,0.8,400,400,3000,1,1,13,14179.631,20500.304,6320.673,2852.8,23353.104,20500.304,1043.189,573.412,1616.601,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
147,1.6443703174591064,15,6,0.8,400,400,3000,1,1,24,14179.631,36836.303,22656.672,2652.8,39489.103,36836.303,1961.463,1211.268,3172.731,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
155,0.7451682090759277,16,4,0.8,400,400,3000,1,1,10,14179.631,16937.158,2757.527,3065.6,20002.758,16937.158,824.446,566.415,1390.861,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
149,1.2832884788513184,15,8,0.8,400,400,3000,1,1,19,14179.631,31644.667,17465.036,2667.2,34311.867,31644.667,1599.022,902.235,2501.257,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
148,1.552349328994751,15,7,0.8,400,400,3000,1,1,22,14179.631,38858.816,24679.185,2814.4,41673.216,38858.816,2119.328,1087.016,3206.344,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
150,1.467329740524292,15,9,0.8,400,400,3000,1,1,23,14179.631,33739.871,19560.24,3001.6,36741.471,33739.871,1776.134,1141.784,2917.918,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,5.657424242424243,0.1
152,1.3973143100738525,16,1,0.8,400,400,3000,1,1,20,14179.631,35812.582,21632.951,2545.6,38358.182,35812.582,1808.169,1052.123,2860.292,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
154,1.295292615890503,16,3,0.8,400,400,3000,1,1,19,14179.631,33178.531,18998.9,2878.4,36056.931,33178.531,1547.36,946.855,2494.215,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
153,1.5853569507598877,16,2,0.8,400,400,3000,1,1,24,14179.631,37598.52,23418.889,2758.4,40356.92,37598.52,1999.894,1238.374,3238.268,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
156,1.0992474555969238,16,5,0.8,400,400,3000,1,1,15,14179.631,25346.634,11167.003,2302.4,27649.034,25346.634,1321.523,537.162,1858.685,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
159,1.3132953643798828,16,8,0.8,400,400,3000,1,1,19,14179.631,31644.667,17465.036,2667.2,34311.867,31644.667,1599.022,902.235,2501.257,0.8107616875182228%,50.25%,50.25%,100.0%,0.0%,0.8082616875182228%,50.5%,50.5%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
161,1.038233757019043,17,0,0.8,400,400,3000,1,1,14,14179.631,23721.364,9541.733,3107.2,26828.564,23721.364,1277.844,777.833,2055.677,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
158,1.4553279876708984,16,7,0.8,400,400,3000,1,1,22,14179.631,38858.816,24679.185,2814.4,41673.216,38858.816,2119.328,1087.016,3206.344,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
157,1.6313676834106445,16,6,0.8,400,400,3000,1,1,24,14179.631,36836.303,22656.672,2652.8,39489.103,36836.303,1961.463,1211.268,3172.731,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
160,1.6083614826202393,16,9,0.8,400,400,3000,1,1,23,14179.631,33739.871,19560.24,3001.6,36741.471,33739.871,1776.134,1141.784,2917.918,0.8132616875182228%,50.0%,50.0%,100.0%,0.0%,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,zeros,local-global,6.061454545454547,0.1
162,1.3272991180419922,17,1,0.8,400,400,3000,1,1,19,14179.631,33758.551,19578.92,3140.8,36899.351,33758.551,1894.355,933.272,2827.627,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
163,1.5153415203094482,17,2,0.8,400,400,3000,1,1,21,14179.631,34200.559,20020.928,2683.2,36883.759,34200.559,1842.182,1221.185,3063.367,0.7907616875182228%,52.25%,52.25%,100.0%,0.0%,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
165,1.2102725505828857,17,4,0.8,400,400,3000,1,1,16,14179.631,26685.902,12506.271,3182.4,29868.302,26685.902,1467.309,980.528,2447.837,0.7782616875182228%,53.5%,53.5%,100.0%,0.0%,0.8182616875182228%,49.5%,49.5%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
164,1.6083621978759766,17,3,0.8,400,400,3000,1,1,22,14179.631,38585.634,24406.003,2352.0,40937.634,38585.634,2013.555,1166.101,3179.656,0.7807616875182228%,53.25%,53.25%,100.0%,0.0%,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
171,1.0772426128387451,18,0,0.8,400,400,3000,1,1,14,14179.631,23721.364,9541.733,3107.2,26828.564,23721.364,1277.844,777.833,2055.677,0.8457616875182228%,46.75%,46.75%,100.0%,0.0%,0.7857616875182228%,52.75%,52.75%,100.0%,0.0%,zeros,local-global,6.869515151515152,0.1
167,1.526343584060669,17,6,0.8,400,400,3000,1,1,21,14179.631,37482.839,23303.208,2659.2,40142.039,37482.839,2039.207,1078.681,3117.888,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,0.8032616875182228%,51.0%,51.0%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
168,1.4773328304290771,17,7,0.8,400,400,3000,1,1,20,14179.631,35105.147,20925.516,2686.4,37791.547,35105.147,1831.609,1145.695,2977.304,0.8057616875182227%,50.75%,50.75%,100.0%,0.0%,0.7882616875182228%,52.5%,52.5%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
166,1.7723987102508545,17,5,0.8,400,400,3000,1,1,24,14179.631,36937.065,22757.434,2902.4,39839.465,36937.065,1989.813,1311.152,3300.965,0.7932616875182228%,52.0%,52.0%,100.0%,0.0%,0.7957616875182228%,51.75%,51.75%,100.0%,0.0%,zeros,local-global,6.4654848484848495,0.1
